,comment,author,hateful,category
2257,['luego le toca a los dominicanos y haitianos por su oro en la frontera . esa militar estaunidense que se meta con el de korea o china a ver como le va.'],UC_u_6QES8hll7HXRLwFkvUQ,0.9835718870162964,racismo
914,"['Armengol sinvergüenza, vendida']",UCo0kKA80COuXd2ObCLAAF9Q,0.9835193753242492,machismo
1201,['A VER SI LOS CHORIZOS YANKIS NOS DEVUELVEN LA ISLA'],UCwJQqp6W6j_weSBcnIgHv2Q,0.9829121828079224,racismo
1306,['Manipuladora'],UCXCKnk2IoGoAg8IcPvp-l2w,0.9823870658874512,machismo
2394,['Tan bonita y tan zurda esra weona'],UCc7kL1q1modTt2RK9xWkJOw,0.981215000152588,ideología política
1746,['El Esequibo es de Venezuela cómo las Malvinas de Argentina fuera los drogadictos gringos de nuestras América'],UCOpL3hIdqpUVYYmfNn05iTA,0.9805477857589722,ideología política
371,"['Más allá del repudio a la esclavitud importada por los negreros ingleses y portuguéses con la ayuda enorme de otros pueblos africanos. Acá en Uruguay el puerto de Montevideo fue la puerta de entrada de los esclavos. Allí eran tasados y vendidos. Sabemos de lo malo que hacían amos blancos a sus esclavos. Pero como bien relatan las crónicas de los viajeros que llegaban al Plata, los esclavos compartian el mate, servido por ellos, en el campo era el asado. Era parte de la familia pero no dejaban de ser una cosa que se podía vender como un animal.']",UCVbG8FKVC8jCtUkASmfyuTA,0.9798256754875184,racismo
3671,"['EL TEMA CON HAITI Y QUE PREVALEZCA LA RAZA NEGRA DE ESA MANERA , NO LO DICES BIEN . ES QUE HAITI LUEGO DE REVELARSE CONTRA LOS ESCLAVISTAS FRANCESES Y DECLARASE LIBRES, MATARON A TODOS LOBLANCOS QUE ENCONTARON. INCLUSO LOS FRANCESES SE ESCONDIAN EN MONTES Y CUEVAS Y ELLOS LES OFRECIAN UN PERDON Y CUANDO ELLOS SE ENTREGABAN LOS MATABAN TAMBIEN. LA FORMA PREFERIA ERA LA DEPATITACION. ESTO POR LOS ABUSOS A LOS QUE ERAN SOMETIDOS LOS NEGROS POR LOS COLONIZADORES. ES ASI COMO HAITI LLEGO A SER UN PAIS DE NEGOR CASI EN SU TOTALIDAD.']",UCzG2lRO76DmTwZfpbLoobcg,0.9798250794410706,racismo
4019,['Puta policia'],UCmIDaX7A7x2j8zoMuiW9i3A,0.9789634943008424,racismo
4107,['Menuda payasa'],UCsMEv-NAjrV7iCnqUo_h8ZA,0.9788647890090942,machismo
2519,['Que se largen para el Reino unidos esos invasores de Malvinas.'],UCY4gi-pRD2pJ6zd2q4eybOA,0.9787453413009644,racismo
2494,['Esta mujer esta super loca'],UCNx4reD2_HyPJ_uyDl8DRbg,0.9785196185112,machismo
2473,"['Y no es más fácil que los estadounidenses se vayan a México,que está más cerquita.Aqui en España no nos hacen falta.Los anglosajones siempre han creado problemas.']",UCzpKVkjQ-4_WKkbgYR8EfXA,0.9780203700065612,ideología política
3492,['Fuera yankis de la tierra sagrada de Puerto Rico. España os espera con los brazos abiertos.! Viva Puerto Rico!'],UCFFPfnI6bRXTtzOTNmNSjjw,0.9776590466499328,ideología política
198,"['Gibraltar lo regaló un rey francés traidor a España...no se puede regalar un pedazo del país por muy rey que seas pues había población española que fue maltratada saqueada y desterrada..repoblando con extranjeros estómagos agradecidos ...Cuando se cerró la frontera la colonia era dependiente del dinero britanico...tras hacerlo paraíso fiscal y bunkering están ricos y ya no dependen del dinero ingles ...Pero lo peor es el paraíso militar y las armas nucleares ocultas en la Roca..el cableado espía ,la base de submarinos con entrada bajo el mar en base_gruta..donde permanecen cuatro submarinos armados con misiles nucleares.']",UCShcDdUnR-qqosrPcVit4yA,0.9776570200920104,racismo
2265,"['anglosajones mostrando su actitud de esclavistas y piratas, una pena que venezuela tenga a la marioneta de cuba como presidente, aunque gane maduro, su gente no vera nada']",UCqFzvafQM3zewh1V0bvdYvQ,0.9767146110534668,racismo
4323,"['45:21 Dios, quitarle a un país dos terceras partes de su territorio, 800.000 personas, 45% en la capital, con una densidad de población de 4 personas por Km2 ((compararlo con Europa Paco) con unos territorios con tradición Jurídica, tomados por la colonia  inglesa, de manera depredadora como lo hizo con Gibraltar, para ser un país mediterráneo, estando en el mar del Norte. Y dices ser Hispanista, humildemente, se te ve el bojote, y si no te pagan, para ir contra tu propia gente, como ese español venezolano, que vino de niño por la guerra civil. Que pena\nNo eres Hispanistas, eres inglés y Gibraltar para los Inglese y Ceuta y Melilla para los marroquíes, que está en África, aunque Miranda, prócer Venezolano fue héroe de Melilla']",UCCcF-QQfhymMvDGfVTXEjuw,0.9764584302902222,ideología política
3497,"['Que yo sepa, no existe en el mundo una situación ni parecida a la que están viviendo los puertorriqueños como colonia o botín de guerra de EE.UU arrebatado a España. Puertorrico era España , era una provincia más de España, próspera, desarrollada y orgullosa de ser la primera provincia y comunidad autónoma de ultramar española, \nDeben salir de las garras de los Yankys  si quieren ser libres, es una misión difícil pero no imposible, volver a casa con la familia sería lo mejor para todos después de llevar tantos años secuestrados por ese monstruo anglosajón despiadado, espero que más pronto que tarde regresen a reunirse con la familia que les está esperando\nAdelante la reunificación de España y puertorrico!!']",UC_nyvuW5gtp9CcXZda6FOIg,0.975219190120697,ideología política
4034,['Que vaya hacerse los covoy CON LOS RUSOS..LE VAN DAR UNA PALISA QUE SU VIDA SE OLVIDAR LA OTAN ...Y EN ESPECIAL    A LOS PIRATAS .ERGES .INGLES....Y PEGUE ...Y PEGUE..RUSIA  PEGUE 👍🇷🇺👍🇷🇺'],UCr1P3DL25BPxGudSIoh-Zhw,0.9752089381217957,ideología política
3380,"['Como no lo van a oler con 250 para ganar 10 000 hay q ser escupido, al primer error directamente se corta, CUIDADO EL MISMO CUENTO DE EMBAUCAR ES CON MAS DINERO Y ESTAN LAS PAGINAS WEB DE CRIPTOMONEDAS;... CUIDADO!!!!!!!!     Es lo mismo que hace los africanos pidiendo dinero a mujeres viejas y haciéndose  pasar  como militares y enamorandolas, pero estos tipos NO SABEN LO QUE LES ESPERA!!!']",UCAWsEc8H9UYobrcQHi68Teg,0.9751592874526978,racismo
3246,"['Entretanto, esos que nos dan lecciones todo el día de moral, se dedicaban a impregnar tejidos para que los indios norteamericanos palmasen (entre muchas otras canalladas), y luego casi destruyen China inundándola de opio con sus fumaderos.... y hasta hoy, haciendo las mismas marranadas con sus tóxicos ""farmacéuticos"" y el tráfico a escala mundial de todo tipo de drogas. Tenemos unos amos que son una delicia realmente.']",UCNonILjtGR89F5esVcLtgpQ,0.9750422239303588,racismo
4464,"['Que tía más manipuladora,todo pa mi,es li que tiene la extrema ,extrema,quien es la mantenía?,vete a trabajar y a estudiar.']",UCaVv0Y6N_7cm2bzyUsN4v8w,0.9747081398963928,machismo
583,['Se hacen endejos los gringos ponen su  reja siempre dentro de territorio Mexicano'],UC6_TGi14xMEfTBnl1HyRQFQ,0.9740768671035768,racismo
1045,"['las tierras de lo que llaman america ni es de los gringos ni de los mexicanos descendientes de españoles.\nestas tierras son de los indigens nativos , los gringos son usurpadores tanto los llamados gringos o blancos  anglos y   los  descendientes de españoles, de parte de lo llamado mexico., la invacion ilegal es tanto de los anglos como de los españoles.']",UCz0KId3DtxNEjue1dsJA_HQ,0.9739416241645812,racismo
4321,['Él Esequibo es dé Venezuela. Desde tiempos dé sus pueblos  nativos indígenas que désde siempre an vívido en éstos territorio . Guyana es un territorio y Colonia dé negros africano que fueron traídos cómo esclavos. Su idiomas es el inglés.ni Español habla porque no les importa la cultura latina.por lo tanto son colonia inglesa.es por eso que el gobierno de Guyana sé somete a las empresas extrageras que son dé Inglaterra y Estados Unidos.\nNo tiene valores Morales latina.\nEs por eso que Venezuela tiene todo El derecho de defender su territorio y él Esequibo es dé Venezuela'],UCWSyEQ5O8m__Vcg3JB7v2HQ,0.9738929867744446,ideología política
1546,['Los mejores son Estados Unidos los canadienses los españoles los chinos Por qué ellos vienen a invertir dinero 1 500 000 americanos son personas de la tercera edad y gastan todo su dinero en México lo mismo los canadienses los que no deberían de estar allí son los guatemaltecos los salvadoreños los hondureños los venezolanos son los peores que deberían de estar en México no aporta nada entran como Invasores Y cuándo llegan a Estados Unidos doblan las manos pero la inmigración de México no la respetan entran golpeando policías y todo entran ensuciando todo cómo lo hicieron los hondureños ellos no deberían de entrar a México los cubanos ellos sufren mucho en Cuba no nos quieren mucho los mexicanos en Miami pero en fin que te queden pero lo que son los venezolanos A qué votar los de patitas de México Por qué se creen mucho se creen que son todo igual que los hondureños los salvadoreños y los guatemaltecos no lo necesitamos a ellos no deberían de estar en México'],UCLEBwyZhZIA3q_dinzmhUYQ,0.9735692739486694,racismo
16,['Vaya antes del siglo XV y del siglo VII y verá que los que los colonialistas son los Árabes Islámicos\n\nAdemás por su posición geográfica en una de las principales vías marítimas del mundo el futuro de Ceuta y Melilla no depende ni dependerá jamás de Marruecos como ha sido siempre a lo largo de la historia y por eso mismo son Españolas mal que le pese a la BBC y a los cipayos Hispanoamericanos a su servicio.'],UCk_jPDNmD3xE25lPvSuL8ow,0.9735230803489684,racismo
4237,"['Yo creo que esta planificado asi.Los politicos europeos estan de acuerdo con la invasion. Supongo que les pagan mucha pasta. Y solo la gente, como en Irlanda, pueden tomar las riendas y cambiar las cosas. Aqui, blanquean a los moros prehistoricos.']",UCjJAgUbugaEj9IeZxIWIu7Q,0.9732720255851746,racismo
2004,['En qué lugar del mundo no se metieron esos anglos?😧'],UCbxfS86DpCx-cogGDUIkw7Q,0.9732382297515868,racismo
3276,"['Dejen de hacerse pajas mentales , como le van a quitar el territorio a los gringos , con el ejército mexicano , hagan el bendito favor , mejor aun , los gringos que son tan buenos y amistosos se lo van a devolver. , delirante']",UCvQ20dC7LTxftfHw7kvMQMQ,0.9731795191764832,ideología política
2496,['Cuanto te estaran pagando los gringos'],UCNx4reD2_HyPJ_uyDl8DRbg,0.9724533557891846,ideología política
4109,['La paleteiro nose por que representa ha España sin ser española que se balla ha África'],UC-7dLdR23Te1qEYhbWiJ7ew,0.9723755717277528,racismo
1261,"['Latinoamérica es un término acuñado para los franceses para manipular más influencia de la q tuvieron en toda America.\nCon todos sus claro oscuros, la influencia y colonización española en “ hispanoamerica”, es evidente y totalmente diferente de las explotaciones coloniales de cualquier otro país en su área de conquista.\nLo redujeron a zonas de exterminio , genocida, tráfico de esclavos y mera explotación de recursos inclusive los civilizados USA.\nDe los Ingleses puros demonios, franceses solo hay q mirar África. Portugueses, traficantes de esclavos y simples mercaderes a punta de látigo y pistola.\nHolandeses, grandes exportadores de cultura y universidades en Asia.\nEl cáncer de Hispanoamérica y la hispanidad es la disgregación causada por los anglosajones q dividieron todo aquello en mil repúblicas insatisfechas , enfrentadas y con sus dirigentes vendidos a la angloesfera.\nLos de abajo simplemente son manipulados con total facilidad y dóciles como borregos siguen al líder de turno.']",UCmmSZ2oq5i_hb5lQFmyGsFA,0.972107470035553,racismo
2798,"['A ver qué dicen de Mexico, si lo atacan como a los dominicanos, que nos crucifican si los deportamos. El que defienda que se queden los haitianos masivamente en otro país más pobre, que cooperen y se lleven dos millones de ellos a sus países. Que los repartan hacia esos países que juzgan a RD por no dejar que nos llenemos de ellos. Así es que deben ayudar, no hablando ńeca.']",UCHVFmGbfXac-YL5qw8hns8g,0.971612513065338,racismo
4354,"['Da gracia cuando hablan de los ""proxis"" , segun parece son alienigeas que llegaron al Dombas y sometieron a los pobres Ukranianos y ensima los malos muy malos vecinos rusos van y los apoyan, pobre gente...']",UCQa3gOsL-t4hlbB02mI1yiw,0.9714497923851012,racismo
162,"['Sin ser racista voy a decir que muchos de estos extranjeros vienen a vivir a España, sin querer integrarse ni aprender el idioma, para aprovechar nuestros servicios (S. Social, Ayudas, Viviendas, etc) mientras los españoles las pagamos como imbéciles con el sudor de nuestra frente. Si vas a sus países tienes que hablar su idioma y pagar sus servicios sin ningún tipo de ayuda.']",UCmcWRW5SZtDarjYDIJcZ-SA,0.971361517906189,racismo
1053,['Es que da la casualidad de que si tiene que ver por como está Europa llena de ilegales muchos de ellos mahometanos radicalizados que nos hacen atentados matando ciudadanos civiles en todos los paises.'],UCdFaMOiv3sfXtzwfujYti7w,0.971327781677246,racismo
901,['Los saqueadores gringos no son bien recibidos en ningun paises porque se meten y saquean de paises mas debiles que ellos.'],UCK9FK4QNI4wYBYKovAHxEJQ,0.970636785030365,racismo
3198,['Esta tipa es una Tirana como ni quiero oirla porque no habla de de Amnistia fuera la Amnistia y fuera esta Golpistas  ya no quiero ni ourte Golpista..'],UCkuG1DDew6mNaN06YMl0r8w,0.9700128436088562,machismo
3170,['no tengo nada en contra de españa pero este boricua habla por El en Puerto Rico nadie habla de eso solo 1 grupito de blanquitos que no llegan ni a 500 personas'],UC5Hq2jeWPZdv_ddn7ka6Ogg,0.969912886619568,racismo
906,['Gringos buitres'],UCkWyuzpN68UFUfxDzYNp8oA,0.969835877418518,racismo
4104,"['Exactamente y pasa igual con las mujeres... Si las mujeres se tiran 10 horas poniendo a parir en grupo a los hombres no pasa nada... Ahora como digas un solo comentario incluso a modo de broma de las tías, olvídate... Y con las razas igual.\n\nEs lo que tiene falsear la historia.... Como cuando se dice que los blancos en EEUU tenían esclavos negros, lo cual es mentira.... Vamos ""blancos"" como lo puedan ser los de ISRAEL.... Porque todos o casi todos los esclavistas eran del pueblo elegido y en otras partes esclavistas negros de verdaderos blancos y hasta de negros, ahh pero eso no existió....\n\nDel mismo modo que supuestamente el pintor austriaco fue supremacista ¿cuánto tiempo? El pueblo elegido llevan como 2000 años siéndolo pero no pasa nada... Es más lo son de peor manera... Los nancys sólo estaban en contra de los que lo han estado toda la humanidad xD. Y los enemigos esos de la humanidad son las víctimas... xD.\n\nPero todos los que han luchado con ellos no existen, romanos, linaje de egipcio (antiguo), etc, etc... Y a nosotros nos queda poco como no espabilemos... Pero bueno siempre tienes a Sánchez puesto por Soros, uno de ellos y legitimando a ISRAEL para que nos ataquen después de que terminen con los palestinos... Ahora la gente es tan idiota que se piensan que es pro palestina o algo Perro Sánchez jajajajajajjajajaj. Tanto como podemos... Mientras les dan dinero y de cara a la galería, mientras luego va Pablenin con la Kipá de lo musulmán que es....']",UCGYIziB6icWlgPnt75_f9yA,0.9693873524665833,racismo
3407,['Flaca deja de decir libre mercado todo el tiempoooooiooooo'],UCzu_LkvLIsrc5RksOpdRw5A,0.9693171381950378,ideología política
833,['Y un mexicano con una gorra yanqui? Manda guevos jajjaja'],UCro1yD0iE-ao38VfWPT6pvA,0.9693087339401244,racismo
2396,"['Los latinoamericanos pelando entre nosotros mientras que los gringos, y los británicos viendo desde primera fila y disfrutando de la vista, pendiente de meterse otra vez a hechar leña al fuego ... 😒']",UC54_9OfBvb2S8QbeypUNoEg,0.9692630171775818,racismo
145,"['Primero tienes que explicar a la gente de dónde viene ese pueblo saharaui\nAl principio era un grupo de terroristas creado por Argelia, Libia y Egipto \nAdemás,  los saharauis que viven  en tinduf  viven la pobreza la dictadura  los pobres los obligan de quedarse ahí y los que están aquí en España o Francia disfrutan con el dinero de Argelia']",UCNFmONFSfu6253KmyNl5TVQ,0.9692410826683044,racismo
362,"['*Soy un ASN0 G4Y marroquí, y mi país marruecos lleno de G4YS como yo está bajo las botas del poderoso y enorme IMPERIO ESPAÑOL desde Ceuta y Melilla.* *Soy una GRANDÍSIMA K4GADA DE SATANÁS, Y SOY G4Y SÚPER P3NDEJ4 PERRITA DE MIS AMOS ESPAÑOLES!*']",UCtAEmnCnjAjAyaS5xeIk9GQ,0.969227969646454,racismo
1548,['Yegan a México y se los mandamos a los gringos y canadienses'],UCZ2dWArohVi3DZyZN7pLjgQ,0.9691122174263,racismo
3695,"['Yo soy venezolana,  me quedo en mi pais, la situacion fue  dificil al principio, no todos los venezolanos somos esos mensajes ofensivos; creo que la educacion primeramente  .  Venezuela recibio a varios europeos, arabes y asiaticos especialmente españoles, italianos y holandeses. Mis bisabuelos eran holandeses ellos se quedaron en venezuela, ya que ese entonces venezuela gozaba  de buena economia, aparte se sintieron familiarizados; recibieron un trato especial ,asi sucesivamente los europeos , y demas extranjeros fueron tratados de igual forma. Existe una minoria de venezolanos que son  mal hablados; inmaduros, esto se debe a que la mayoria es por la ignorancia,  falta de estudios ,  falta integridad , no tienen bases solidas, familias difuncionales y entre problemas que vienen de la educacion integral especialmente  vienen del seno familiar . El respeto , la integridad que forman parte del caracter son bases que se forman desde hogar y otros paises latinos que viven bajo la ignorancia y el racismo . Tu puedes encontrar en vzla actual personas buenas y  sabias debido al proceso economico,  religioso y social que se vive.']",UCtguKZJyTMBQly5xATbGHhA,0.9689906239509584,racismo
1022,"['Jodido Imperio Británico, siempre robando territorios y anexandolos. Devuelvan Malta, Las Malvinas y Gibraltar!']",UCatVDtdKHkZG5FUSdepio5Q,0.9688045978546144,ideología política
1547,"['Los chinos son muy herméticos, ni el saludo contestan, de ería regresar a su patria y no salir de ahí\nNo me caen mal,\nSolo cuando les hablo por algo y no contestan']",UCrWqOjiqQIgLy3caKCedx1w,0.9685521721839904,racismo
294,"['Muy bonito todo lo que dice este caballero sobre un mundo sin fronteras,pero es solamente un sueño palabras vacías porque la realidad es muy distinta.Una inmigración sin control seria un verdadero desastre.Todas las personas que desean una vida mejor,los delincuentes,terroristas y demás,estarían moviéndose por toda Europa.Muchos irían a Francia,proce\ndentes de sus antiguas colonias,otros a Alemania otros a Suecia buscando su alto nivel de vida.En fin por toda Europa.\nPero,¿ como integrar a personas que no necesitas.?\nLa llegada de personas puede ser buena si esas personas llegan a un país con trabajo para ellos.\nLos andaluces que trabajaron en otros países europeos iban con un contrato y cuando terminaba los enviaban a su casa.']",UCNjs8DU69bbhcZ-nvkL4azg,0.9684391021728516,racismo
1236,['Los indígenas eran muy bravos no le tenian miedo a la muerte. Por eso los españoles los evangelizaron. Para meterle sus miedos del infierno. Para poder asi doblegarlos. Con el miedo. Estos europeos se dieron cuenta que el muedo era la unica herramienta de matar esos hombres eternos'],UCoz2Ds9azDelMSVuw3tEtrQ,0.9681495428085328,racismo
3322,"['En tres siglos los USA no intentaron nada contra la Corona de España, que les había ayudado en su independencia del Reino Unido. En menos de 30 años México perdió el 55% de su territorio con el ""amigo del norte"". Y gracias. Porque pudo desaparece del mapa si los USA se hubieran empeñado en quedarse con el resto. Por supuesto, cualquier indio o mestizo hubiera sido exterminado como en el norte y hoy no habría universidades y presidentes predicando lo malos que eran los españoles.']",UCEoyBPvb39k1xMjh5N2iv6w,0.9676902890205384,ideología política
1449,"['Argentinos, Uruguayos, Chilenos e ingleses en el sur ,  Panameños, venzolanos, colombianos, ecuatorianos e ingleses en norte, ambos ejercitos nos impuesierón a la fuerza y con armas ¨Libertad¨ e ¨Independencia¨. Con España el Perú era el 25% del PBI de Sud América,  y luego pasó a representar menos del 10%,  nos endeudarnos a la fuerza x 100 años con los ingleses y franceses por prestamos que no pedimos, (y eso que Bolivar y San Martín se llevarón toneladas de oro y plata a Londres),  luego estos 2 paises nos invadierón con sus productos industrializados, perdimos el comercio con Filipinas y China a manos de los ingleses, a los hacendados en la sierra les expropiarón sus hectareas de terrenos y se pasó a la improductividad de la tierra y el agro llevandolos a la pobreza.  ¿Cuándo se jodio el Perú???  se jodío con esta independencia impuesta a la fuerza. Lima la ciudad de los Reyes, envidiada por todo sus vecinos,cayó en el atrazo. Latinoamerica paso de ser un solo pais a convertirse en 20 naciones pobres tercermundistas con odio entre ellos por falsos nacionalismos y guerras por fronteras que antes no existian.  En Perú guerras internas de caudillos corruptos financiados por empresarios corruptos para que sean presidenetes nos empobreció más y perdimos territorio,  situación que hasta la fecha se presenta con corruptos tipo;  Toledo, Ollanta, PPK, Vizcarra, Sagasti, Pedro Castillo, 2023  hay pobreza, analfabetismo, desnutición, dengue, estamos  peor que en el Virreynato.  Bueno,  solo queda educarse uno mismo en una institución particular, celebrar con la familia, viajar y conocer otros continentes otras personas y amores,  aprender idiomas  y hacer empresa para no trabajar en el estado como un caviar.  Salud.']",UCxhCZ3SwoDHD8lSg1e7pCTQ,0.9673880934715272,racismo
3234,"['Alemania se hunde. Y le está bien. Por aceptar el rol de esclava de EEUU. No tienen personalidad ni soberanía. Al principio Scholz fue inteligente al no querer entrar en una guerra contra Rusia. Pero no le dejaron los ""socios"" (😂😂😂) americanos. Alemania se hunde.']",UCXBrwxsw181vruvnV2PJ0bw,0.9672033786773682,ideología política
3920,"['Tanta gente ha muerto para defender su territorio ahora a los europeos no les importa ,lo peor es que están bajo un invasion silenciosa de los mismos que luchaban contra los cruzados.']",UCFKYKXhBqEkou0P1y0PU0iw,0.9664834141731262,ideología política
61,"['Marruecos, no es enemigo, es un país en el siempre está oscilando a España, pero ha sucedido según sus jefes de estado o reyes, el actual es más belicoso y más rico, teniendo al pueblo empobrecido, hay que recordar que a su padre lo intentaron matar en un ataque aéreo fallido, eso demuestra el descontento que había en el ejercito. Por el bien de ambos países lo mejor es estarse quietos, mientras no haya una amenaza 8mportante. Estamos por otro lado cansados de los piratas británicos y su apropiación indebida de Gibraltar']",UC7N9MSQruCugvw05mGBREfg,0.9664430618286132,ideología política
4153,['Esa Kate esta loca. Como cree que se le va a dar $.'],UC_LczXteLbTKWwAwzPfvWLw,0.9662765264511108,machismo
2788,"['Jajaja lo que siempre ha querido Estados Unidos es que los narcos mexicanos sean considerados terroristas. Así tendría libertad de enterar Estados Unidos a mexico , volverlo un Afganistán , mejor que los gringos controlen a sus drogadictos  y sobre todo el tráfico de armas, que es donde las compran los narcos mexicanos.']",UCqq4EH6bmiTkHjy1QZLQsWA,0.9662627577781676,ideología política
367,"['*SOY G4Y MARROQUÍ CON CUL0 ROTO, Y LA HERMOSA ESPAÑA JAMÁS PEDIRÁ PERDÓN por todo lo grandioso que dejaron a donde llegaron y conquistaron* , dejaron universidades, hospitales e imponentes edificios coloniales, sacando de la prehistoria a los nativos como yo... SUERTE TUVIERON DE QUE EN HISPANOAMÉRICA LLEGARA ESPAÑA, Y QUE NO LLEGARA INGLA_NADA A ACABAR CON TODOS LOS NATIVOS.\n*America que agradezca a los españoles el idioma, los edificios coloniales, las ciencias, las artes, la rueda, el metal y toda esa rica cultura que dejó el gran imperio hispánico, con más de 300 años. ¡VIVA ESPAÑA, VIVA LA HISPANIDAD JAMÁS SERÁ VENCIDA!*\n❤️🇪🇸❤️🇪🇸❤️🇪🇸❤️🇪🇸❤️🇪🇸❤️']",UCtAEmnCnjAjAyaS5xeIk9GQ,0.9657224416732788,racismo
1550,"['A los ondureños y salvadoreños si que se vayan, a esos en ningún lado los quieren. Además de que son muy violentos sabiendo que están en suelo ajeno.']",UC-NRaNW4tUbJVALfyvoo2jg,0.9657071232795716,racismo
626,['No solo es así con los negros.  Están configurados para tener en menos a todos los que no sean chinos.'],UC59MZv9x2WgYllcg7wC3xkQ,0.9654483795166016,racismo
798,['Los ricos le interesa que la gente trabaje y los negros son ignorantes flojos  y por eso se forman como asesinos como en Sudáfrica que están matando a los granjeros boers'],UCqsMmp8aeH6gvXmNTCIOCZQ,0.9652809500694276,racismo
