,comment,author,hateful,category
71,"['Ese delincuente que dice que alos caravaneros ilegales invasores. No se les puede tocar.  Que los mantenga el. Y les de todo.  Casa comida. Y dinero.  Y todo. A millones. Y millones. De bocas  haber si no.  El mismo los corre Asus países de origen.  Que vallan a exigir.  Asus gobernantes de sus países  es un delito invadir países. Y ser una carga muy pesada  para el gobierno. Y los contribuyentes  de todo Norteamérica. Desde México ee,uu. Y Canadá.   Por qué todos los refugiados  viven del sistema del gobierno  de cada país que ellos invaden y eso ase quebrar las económicas. Y pone en inseguridad. A toda la población   de cada país. Que ellos invaden.     Es un delito invadir países   por qué violencia la 🔐  🔐   la seguridad  nacional. Y las soberanias. .']",UC_N5vs_HWNgnibuU70QX9-A,0.97940331697464,racismo
793,['TREMENDO COMO LOS MISMOS LATINOS SE DESCRIMINAN CON RAZON NUESTROS PAISES  SON TERCERMUNDISTAS UNO TRABAJA CON GRINGOS PUROS BLANCOS Y LO TRATAN A UNO BIEN  Y LE DECEAN LOMEJOR AQUI EN NEW YORK Y POCO DE INDIOS YA QUE SE MUEREN DE EN VIDIA'],UCV5XLdvp_a-RfBbQb_1WS4A,0.9792265892028807,racismo
5290,['Son tan indios y feos que nos envidian . Tanto mujeres como  a hombres 😂 . Nunca habia susedido tanta montadera de cacho en Peru .'],UCZuNuz-iGweK8GPY97tihig,0.9788050651550292,machismo
1386,"['y porque no luchan en su pais?bienen exigiendo y entrando violentamente a mexico,luego dicen ""queremos paz""hay aja!! si son los primeros en golpear a migracion,deverian de contestar sus agreciones de igual manera!!,viejas ridiculas!!cual angel??ojala si deveras es cierto se los lleve a todos volando a su querido pais']",UCOf6jUvDrlVaqFfWjI-0M1g,0.978503167629242,racismo
928,['Solo los venezolanos flojos son los que reniegan de mi país México pk quieren que los mantengan 😡😡 acá en EU. no quieren trabajar en Chicago ya nos los quieren los venezolanos son una carga para todos los países .'],UCFAFoHg3mfH1wI4JtWCylzA,0.9784976840019226,racismo
67,"['Pregunta a los españoles como les tratan en los países nórdicos, aunque el español sea blanco es humillado y discriminado. Y otros españoles en ESTADOS UNIDOS, FREGANDO Y DE CAMAREROS ILEGALMENTE, se quedan en Estados Unidos ya con vida de turista que expira y no se van!!! MI PADRE ES AMERICANO, MI MADRE MEXICANA... HABLO PORQUE LO MIRO TODO EL TIEMPO.... JAJAJAJAJA ME CAGO DE RISA.']",UCgqapl8ECULimapfS6eW-7A,0.9783373475074768,racismo
1626,['Ya mas venezolanos no porfavor ya eua. Esta todo plagado de esos y luego son bien huevones no quieren trabajar y son bien laviosos con los jefes. Igual que los salvadorenos. Aqui puro \n               🇲🇽M E X I C A N O🇲🇽'],UCFJrRKAGF_CnaJf24GbdPfA,0.978160798549652,racismo
3506,['Siempre decía que lo mandarán a sus países las pateras que han venido lo mismo que han entrado que te salga y la gente me decía mi ahora lo que tenemos no si los racistas son ellos nena los españoles ni a los franceses ni a nadie solo vienen aquí para fastidiarnos por envidiosos que'],UCwXhxicvshPBPYVH9sRIHlw,0.9781478643417358,racismo
2111,['Eso es para los cubanos que llegan a USA y se vuelven racistas'],UCcIdYDRraQsErxnXfwVl6VQ,0.9781365990638732,ideología política
3804,['Ya para Que cuerpo mejor no la hubieras dejado ir los colombianos vagos que en vez de luchar contra Petro deciden venir  a joder'],UC8tVSx0nZkcMp1f9yJsd07g,0.9781094789505004,ideología política
3186,"['Así se habla con esos vendepatrias Venezolanos, que respeten y hagan lo que quieran pero en su país. Solo eso nos faltaba que volvieran la invasión por parte de los agentes venezolanos en nuestra frontera.']",UCWm28HeV8LDejqlbOoZKgJg,0.978104293346405,racismo
3740,"['Hector tendrá más sangre americana que ese rubito yanky, por lo que el yanky es el inmigrante.\nHay que respetar, incluso a los yankys, ellos no tienen la culpa de la educación que recibieron de sus padres.']",UCw_RWdzAPeor3BilA50IWIw,0.9778052568435668,ideología política
4773,['Esa niña no tiene nuestro acento'],UCOji2vHWzuF5Vq1mIts8Z9Q,0.9772294759750366,machismo
153,['España solo quiere imigracion legal y los imigrantes ilegales se van a deportarlos.'],UCuKXPDq8adzwiLfENWlYDQQ,0.9772074818611144,racismo
3211,"['Ni son sufridos, ni guerreros, ni humildes, ni honestos, ni mucho menos trabajadores, ni mencionar la mafia que tienen en Miami, racistas con otros grupos de latinos, unos perfectos huevonazos que les gusta que los mantenga el gobierno federal, ni mencionar que mientras otros migrantes pueden tener más de treinta años en las sombras, ellos tienen documentos legales asegurados sólo tocando tierras yankees…']",UCMilnhCX6m-x2qhGmRcx8HQ,0.9771981239318848,racismo
2331,"['Es anticonstitucional, recuerden los Americanos son aqui ilegales . Ellos se apropiaron de estas tierras, pregúntale a un americano de donde son sus raices y la mayoría no sabe. 13 estados fueron ROBADOS A MÉXICO, y aún asi nos dicen Ilegales']",UCGzFTqBPE3uvogaN_dAlYXw,0.9771340489387512,racismo
3308,"['A PERU nunca venido masivamente los europeos. A excepcion con los españoles, y creo que ni siquiera hubo presencia masiva de los habitantes de la peninsula iberica como en otros paises; porque se dice despues de la independencia , muchos se fueron.  No hubo la presencia masiva de italianos , alemanes, franceses, irlandeses, rusos como lo hubo en argentina, chile, brasil. Y peor como todo pais EGOISTA Y XENOFOBO  les hacian la vida imposible a los japoneses, los judios; y ahora , a los venezolanos. Y aqui un tarado geografo dijo: Que la colonizacion no debe ser por extranjeros, sino de los mismos peruanos. Que tan estupidas palabras. ¿Los peruanos querian ir a Pozuzo?, fueron los Austro Alemanes que le dieron vida  ese lugar.']",UCUL0exIOaALRQT62b77TxYA,0.9769042134284972,racismo
3392,['Muchos de  esos extranjeros    yegan  amexico  se asen millonarios   idespues   comienzan  acagar la bertebra   se cren con más derechos  que los mismos mexicanos   ya es tiempo  que los políticos  mexicanos. No sean tan pendejos     México  para los berdaderos mexicanos. Fuera  de México   invasores  descarados'],UCk2n97rapZnciC5kxlRayFg,0.9767624735832214,racismo
2205,"['Ni racista son lo canario ni tanta giliplls,esto en una invacion y un negocio que todos estan llevandose la tajada y a que vienen porque aqui no hay trabajo para el canario ,o esto negritos no saben a lo que vienen,o aqui hay algo raro,ellos saben decir somos africanos,y sin papeles,alomejor le han dicho esto los canario son toletes ,vamos pa ya y les decimos que somos menore,porque eso vienen diciendo que son menores para que los pongan en los hoteles.']",UCsg_sJP8Hgb23Xjy2RIIwkw,0.9766056537628174,racismo
1831,"['Desde we llegas qe esos hablares. Mamita. Papito y otros términos odiosos, traen el sello de ilegales, vete a Nueva Zelanda. Australia. Llegas en patera o en barco sin permiso de entrado. Todos en cubierta enfermos medios muertos, ¡ fuera! ¡ fuera! Qe pena no ser yo quen tubiera poder para según se divisa llegar esta este ""barco"" y den una vuelta de 360 grados y para tu tierra sin mirar atrás. FUERA!!!!.']",UCmxrUbcIJYrcidKnC2MaZwQ,0.9762263894081116,ideología política
3396,['Esta  abogada que va a saber del seguro social'],UCpEfSv1PxUiqusLnKnRjm1A,0.9759225845336914,machismo
631,"['PRIETO DEBE DAR SU CASA A ESTOS COLOMBIANOS QUE QUIEREN A PUNTA DE PISTOLA ENTRAR EN LA CASA DE LOS EE UU.  LA CULPA ES DE LOS POLITICOS, EDUQUEN A SU GENTE PUROS VIEJOS Y VIEJAS VAGAS,  QUE POR LA ""CARA BONITA""  PIENSAN SE LES TIENE QUE SERVIR...VAYAN CON LOS VENEZOLANOS POR LA SOMBRITA SAMBITOS..']",UCY6BHisVI4qJbbTWCwj-JUg,0.975908637046814,ideología política
1094,['Es que los inmigrantes tienen sus leyes y las aplican en todos lados yesas son les que valen ni usa ni mexico pueden mas que ellos  arriba los invasores de ciudades  😢'],UCByQpu1VGBRtC2pTRnQrpLw,0.9757176041603088,racismo
5029,['Jajaja los españoles no fueron solos fueron con 90.000 indios aliados ellos se mezclaban si llegan a llegar antes los ingleses este señor no existiría es curioso los genocidas son los españoles y los ingleses nada en México mestizos y EEUU no quedan ni mestizos ni indios'],UCPiRAuA52XDEJT6LuMb00xw,0.975676953792572,racismo
5048,"[""Aquí queda demostrado claramente a que van todos estos encajosos invasores,a quitarle todo a los americanos,sus espacios ,sus alimentos ,sus viviendas ,los trabajos,a apoderarse de absolutamente todo,y además son pícaros,se burlan en la propia cara de quién los ha ayudado,en todos los paices dónde han estado todos hacen lo mismo,son farsantes y mentirosos,van aparentando que están necesitados ,pero irónicamente,todos llegan cargados de niñitos,o amamantando guaguitas,es común ver qué las mujeres casi todas van embarazadas,esto lo hacen para reproducirse como los conejos y así ser una nueva raza dominante con el fin de aplastar al nacional,al dueño de casa,y pretender ser superiores en cantidad y quitarle todos sus bienes y apoderarse de su país,es decir grandes usurpadores y saqueadores de territorios,a todos estos ladrones delincuentes solo tienen que comenzar a expulsarlos a todos ,hasta que no quede ni uno solo y con los críos y niñitos y todo,de patitas de regreso pa'sus paices.""]",UC-F-wEPBx1LaOrIOW-7olTA,0.975459098815918,racismo
1816,"['En España todos los Africanos que han llegado a la isla del hierro, dice la ministra que los ban a repartir por toda España y una vez esten en España, les ayudaran a traer su familias que estan en Africa, lo que kieren es cambiar la poblacion de blancos por Africanos, y cuando haiga muchos, cojeran el poder por la fuerza y pasara como en suda africa, que estan haciendo desaparecer a los blancos']",UCEVsh8pVAfd9d9RXKWnaGxQ,0.9753608107566832,ideología política
12,['Ala bergaaaa a estos racistas Repúblicanos'],UCNEiTG8yLK_k6rDJZrzDivQ,0.9751244783401488,machismo
4431,['Q se acabe el colonialismo como está pasando en África.   Q eeuu. Salga  de América y se regrese a su pueblo   británicos.   Q se vallan.  O los van a correr poco a poco'],UCWaCXOn00QFesrDYa0EdV3A,0.9750946760177612,ideología política
977,"['Y alla en Canada sera aun peor ,especialmente en esta epoca del año,alla si que cae harta nieve,y cuando los conozcan como son solo los querran correr a todos,y como jamas habra tanto trabajo(trabajo de que)para millones,y ademas nunca se podran adaptar,por la mentalidad de gentuza,que llevan y por los idiomas raros que hablan ,solo iran a que los mantengan,muy pronto se desatara una guerra,en contra de todos estos invasores,peor que en los EE.UU.']",UC-F-wEPBx1LaOrIOW-7olTA,0.9750251173973083,racismo
108,"['El pais de inigrantes ahora hecha a los imigrantes solo por ser morenos y negros .\nEso es racismo , pues a los imigrantes blancos les facilitan  todo siempre .\nAhora que crearon leyes antimigrantes de lstinoamerica  les piden que se queden pero constatenente los criminalizan y le demuestan que no son bienvenidos .\nEl chiste se cuenta solo .']",UCrJ2qByonnVfDBuDdri7atA,0.9749153852462769,racismo
2409,"['A todos los latinos, ¿porque no pedis la Reunificación Imperial? Exigir plebiscitos de Anexión a España y así vuestros paises se Europeizarán, porque estoy viendo que es mejor huir a paises que funcionan y acabar rebentandolo con tanta inmigración que no exigir cambios en los vuestros. La sanidad española a empeorado una barbaridad con las esperas por culpa de la invasion masiva de inmigrantes irregulares y refugiados.']",UCRX41z5TBhrRBM81C__h86Q,0.974913477897644,ideología política
3746,['Esos gringos'],UC5S4qZoGTbUBv-PLzbxtXRA,0.97465181350708,racismo
4778,['Yo tengo 61 Años me jubile con 57 años y medio después de 40años embarcado en barcos de pesca de altura me lleve 2 años en la calle yo jubilado normal de 35 años cotizados dos años en la calle\nFui a muchos albergues muchos no me acojian por qué era español sobre todo la cruz roja todo los jóvenes árabes sin papeles en España visten bien ropa de marca tlf última generación eso se lo regalan las ONG todos los mojones que hablen que a los inmigrantes hay que ayudarlos yo he visto españoles mayores con discapacidad física dormiendo en la calle y los subsaharianos jóvenes en hoteles pues el que este a favor de los delincuentes que se vayan para marruecos si eres un hombre en agadir 5 dirans un kiki aprovecha comunista la mas de la mitad son pervertido vaquero picha sigue así al carajo los comunistas y los putos inmigrantes golfos los otros yo hablo solo de los golfos mi cuñada se llama busrrad'],UCZ4XTDg_pte-dXNdEqlacdg,0.9742953777313232,racismo
3458,['Más la disque abogada de rojo racista y eres piel morena q pena'],UCXVneHpi3-cK8riIcIrTirA,0.9741700887680054,ideología política
2440,['Se hacen endejos los gringos ponen su  reja siempre dentro de territorio Mexicano'],UC6_TGi14xMEfTBnl1HyRQFQ,0.9740768671035768,racismo
4545,"['Colombia la generación de los idiotas!!!!  Todo lo toman a pecho , que los negros que nunca se an acomplejado de su color, les hacen creer que si que pobrecitos , geys siempre an existido y ahora los quieren marcar como a las reses para que se sientan desplazados,  y a los pandilleros les prometen sueldo para hacer destrozos no con el cuentico de que por no matar  , pura basura y los tontos se la creen solo los utilizan para hacer votos y ellos de tontos se les comen el cuento,  y la loca del helicóptero se cree la Diosa de Ebano y se da vida de  princesa de Inglaterra, todos esos creen que todos los Colombianos somos bobos , fuera guerrillas inútiles mantenidos, sofocadores de gente trabajadora solo sirven para joder mentirozos']",UCKXOlUl6xZE_uYhvHDDs5RQ,0.9740618467330932,racismo
4864,"['Los emigrantes ilegales pa su pais, hay que ser ordenados']",UC2rltx1AuN_zXeVZw5q0wAg,0.974057912826538,racismo
2022,['Los mismo gringo los matan  ho le quitan los jorganos'],UCVt0BRjzTQZx7x28KMXHxoA,0.9740160703659058,racismo
2479,['Tantos latinos qué hasta perdieron la vida por ir al país de las oportunidades  y así no más no dejan entrar a usa creo que México no debería dejar entrar a los poderosos americanos qué ahora huyen de su país'],UCkxmKq8N8poqUcgkVB01_CQ,0.9740121960639954,ideología política
1996,['🚨🤔🇨🇱SI CHILE ENVÍA INMIGRANTES ALA FRONTERA CON PERÚ.. EN VEZ DE MANDARLOS ASTA LA FRONTERA DEBERIA  LLEVARSE EN AVIÓN 🛫🛬ASTA EL PAIS CERCA DE VENEZUELA NOO ENVIAR A PERÚ YA QUE ESOS INMIGRANTES ESTABAN EN CHILE.. 😒🇨🇱\nSI SIGUEN ASI ABRA PROBLEMAS DIPLOMÁTICA CON PERÚ.. 🚨NOO HAGAMOS DESPERTAR A UN LEON DORMIDO COMO PERÚ😒 🚨'],UCUoMczjANeLZNkjL9hbRs5w,0.9739782810211182,racismo
2482,"['Y porque el president de Mexico no hace algo como deportarlos,cobrarles altos impuestos por vivir en Mexico,negarles comprar terrenos a los gringos.Quieren mas gringos para que les quiten terrritorio como Tejas,Arizona,California no aprenden del pasado?Yo vivo en Estados Unidos y aqui la vida para un ilegal no es facil.']",UCZSHpZEeoM8eipTBaaWVwiA,0.9739500880241394,racismo
3440,"['las tierras de lo que llaman america ni es de los gringos ni de los mexicanos descendientes de españoles.\nestas tierras son de los indigens nativos , los gringos son usurpadores tanto los llamados gringos o blancos  anglos y   los  descendientes de españoles, de parte de lo llamado mexico., la invacion ilegal es tanto de los anglos como de los españoles.']",UCz0KId3DtxNEjue1dsJA_HQ,0.9739416241645812,racismo
1096,['Malandros venezolanos'],UCqLoN3vgCyOo121SuJ6IWWw,0.9739312529563904,machismo
3785,['Los morsiscos nunca fueron expulsados.  A donde se van a ir despues de haber vivido en España 500 años?   Lo único que pasó fue que perdieron el poder.    Los españoles quieren sentirse tan europeos como los del norte de europa. Pobrecitos.'],UCccDPMhtdv7KVNCPAkO1hHQ,0.9739134907722472,racismo
704,['Mira si fueran de cualquier otro pais pero casialidad africanos y sirios entramdo en europa desde que china y rusia esta alli venezolanos 1ue pobres pero wue casualidad unaarabunta de miles desde venefuela digamos el tercero en discordia con intenciones al igual Sque rusia china iran etc queriendo undir Ocidente y su democracia me apenwn oos venezolanos pues si por que ellos no son culpables del plan urgido por estos paises para hundir y luego rematar ocidente. Pero ocidente no es tonto y esto les va a sslir rana la que han liado paises que encima ni saven que es ayudar una ong.  Por lo menos en ocidente aunque muchas ongs son corructas las hay apadrinamos la pobreza. España tiene bomberos y especialistas poe todo el mundo en terremotos inundaciones barcos hospitsl haciendo operaciones en costas de pwises pobres que 5oenen estos paises tan buenos nada chupar.  La democracia esta en pañales pero la base 3s buena 6 el pueblo libre'],UCfe4Z3lQzBi0-ejME9Idofg,0.9738807082176208,ideología política
1298,"['muchos mexicanos dicen que los afroamericanos son flojos, bueno lo que pasa es que ellos se acuerdan como esclavizaron a sus antepasados africanos en EEUU, pero ahora los nuevos esclavos son los mexicanos que trabajan en el campo por una miseria de dinero, jajaja jajaja y después se jactan diciendo nosotros los mexicanos somos chingones trabajando. un mexicano dijo un anglosajón se tarda una semana en un trabajo, nosotros en 2 días lo hacemos jajaja jajaja eso es ser esclavos,']",UCsYt4GKBzT1dYenup2Daglw,0.973867893218994,racismo
4378,['Que mujer tan malcriada tan joven se mete a vivir con un hombre'],UCINbC1aeHKRjDNss7mMQa_A,0.9738504886627196,machismo
1463,"['Yo pensaba que solo los Argentinos nos odiaban, pero veo que no, como sea, es mejor, asi sabes de quien cuidarte, para que no te den la puñalada trapera, fuera los extranjeros racistas!!']",UCb9M6OzaP4jPvifGxez-7wA,0.9738439321517944,racismo
3637,['Abusadora....quiere más dinero..por qué buscan de otro País...busquen de su país...'],UC0MjfpDGMYfk3NmlmLDtVYg,0.9736044406890868,ideología política
290,"['En América deberiamos haber hecho con los europeos que escaparon de la guerra, lo mismo que según tú, hay que hacer con los nuevos imigrantes? que por otro lado, gran culpa de la miseria del tercer mundo, la tienen los paises del primer mundo?']",UCLcR0j50E34uZsFjlUN0nng,0.973538100719452,racismo
1729,['Aquí deberían de mandar a los malagradecidos ilegales de NY que en estos días 2/1/23 queriendo exigir frente a un hotel que les den casa y comida gratis.'],UCGE8w3eDIiJfM4aoqSjcYmA,0.9733060002326964,racismo
717,['Los latinos de los países del sur son muy agresivos eh irrespetuosos y especialmente los venezolanos buscan venír para acá por q el gobierno les da apoyo  y son buen flojos y no quieren trabajar y no hacer nada eso es una vergüenza  la verdad y así\nEn muchos delitos  y revoltosos los caribeños son bien trabajadores'],UCtybuYxrgWZ1aYp8VJHxvUw,0.9732118248939514,racismo
3362,"['Y de donde son?? ponen una noticia basura pqra que solo lea la burra sin cerebro pero no dicen de donde son, seguro son africanos, si los obligaron a esas cosas seguro lo son.']",UCktdDpCM-EZhyPZ4_EhNDgw,0.9731290340423584,racismo
16,"['No le crean a esta mujer ,ya esta gente en la cárcel de Florida por estar aquí indocumentado']",UCj3ltaV8cHRynNQl_B70iNQ,0.9729121327400208,racismo
1136,['Son los migrantes  es difícil sacar la economía por q los blanco y los negros solo quieren dinero sin trabajar  con sus rara espciones ay negros y blancos que trabajan y duro pero no todos y están yérganos gente de Venezuela ylatinoamerica y otros países q no quieren trabajar y quiren vivir de la ayuda del gobierno'],UCRl1ITaJjT4jKTCgI2IxvNw,0.972900390625,racismo
594,"['España no quiere inmigrantes ilegales. Aqui no tenemos que comprender absolutamente nada. Para 4 que son trabajadores y honrados han venido 1000 delincuentes, vagos, y por supuesto maleantes. Los robos en viviendas y delitos en general se han multiplicado. A ver si ahora los otros paises somos responsables de las politicas y miseria de otros paises. Yo misma tuve que contratar una mudanza y se me ocurrio confiar en un hombre con una cierta edad de Ecuador y un chileno algo mas joven. Les conocia de hacer pequeños portes. En la mudanza me robaron. Y logicamente ambos desaparecieron. Ahora vete a buscarlos. Una y no mas. Cambie la cerradura del apartamento. Busque cerrajeros. Un joven venezolano me cambio la cerradura e hizo copias de llaves. Una tarde mientras yo trabajaba me entraron a robar. Infudablemente no quiero inmigrantes. Bajo ningun concepto vuelvo a contratar extranjeros. 2 robos tuve en un mes. Ya evito hasta ningun tipo de relacion o acercamiento. Los quiero muy lejos de mi.']",UCVBnPAmducdykPWHrXj1ibw,0.9728964567184448,racismo
409,"['no es discriminacion, es simplemente cumplir las leyes, lamentablemente esta gente trabajadora se ve afectada por una ley dada para impedir los nuevos ilegales que estan cruzando la frontera lleguen a florida.. a muchos de ellos no les gusta trabajar y esperan que todo se lo den, hotel, comida , ropa etc.. exigen y todavia protestan. DeSantin solo esta protegiendo su estado contra los alimanas flojos']",UCLiAbbmPgaKPc6Kap0SLb7w,0.9727731347084044,ideología política
1310,['Asco los inmigrantes latinos'],UC4MCtux34JFw7K8Jwcc7grw,0.9726267457008362,racismo
2603,"['Pero los dominicanos son afrodescendendientes y odian su negritud por eso se casan con extranjeros. Mirenla, su esposo es estadounidense. Estos dominicanos son los latinos mas racistas o autoracistas. Siempre vienen a este pais arreglar su raza.\nNo me conduele lo que le paso.']",UCceR-6QEuAUavAOqNDHed0Q,0.9723911285400392,racismo
2155,['vienen a Europa. y yo se que lo están pasando mal . como también pienso que deberían ser ayudados.\nAhora lo que no entiendo es\n 1º/- Por que eligen Europa en vez de Emiratos Árabes que tienen mas dinero que nosotros los Europeos. con su mismo idioma clima y costumbres. sobre todo los paquistanies. mira que estamos lejos. y bienen aqui. una parte importante a estafarnos. \nsinceramente. somos demasiado buenos\n2º/- Por que Dubái . Y todos los demás Pauses petroleros que con su economía podrían hacerse cargo. No mueven un dedo.\nNi les mandan ayuda económica. Como si Europa fuera la que los tiene que ayudar\nY los Malos somos nosotros?\nAlguien me sabría decir por que eligen Europa en vez de paises hermanos?\nO por que estos paises no dan un céntimo por estos. \nSeguro la primera pregunta respondería las dos . pero desconozco por que'],UCfe4Z3lQzBi0-ejME9Idofg,0.9723547101020812,racismo
390,['por favor que quiten el asilo politico. para todos. esos invasores.  especialmente para esos cubanos criminales'],UCgPp8JCeF6c9JHF-TSo9yCg,0.9720029234886168,racismo
2174,['Lo peor del caso es q muchos mareros q huyen del Salvador Nicaragua los acoje y sacan los papeles de Nicaragua y Haci entran a usa haciendo se pasar por nicaragüenses como el gobierno los deja entrar con facilidad'],UCL825VJF-iTjPLlthQNPENA,0.9716916084289552,ideología política
