,comment,author,hateful,category
7710,"['A mi hija le ha pasado algo similar, trabaja en un centro comercial, y un Nigeriano o lo que sea, la perseguía para ser su amigo, al final cuando ella me lo dijo era porque estaba preocupada y la habia esperado a la salida, se solucionó tendiendo que ir a buscarla a la puerta del trabajo durante varias semanas.\nYo estoy cansada, en mi barrio que antes era tranquilo, se ha venido a vivir una chusma latina y mora, da asco, te estoy siendo sincera y me da igual lo que piensen los demás.\nEncima sales del portal de tu casa y se te quedan mirando estos latinos/as como si fuera suyo el barrio, asco de gobierno consentidor, nos está metiendo toda la chusma, y encima quieren que seamos solidarios con ellos...\nEste año no voy a donar nada en la recaptación de alimentos porque quizás vayan para estás personas, y yo solo quiero ayudar a los de mi pueblo. Un']",UC4kRiCDXli4evj86TzypTmQ,0.9801174998283386,racismo
7908,['Millones de negros y moros violando las fronteras europeas y el problema es que llueve. Gracias sionistas criminales'],UCu7DH1YjEnBbIRAiUAyuWbg,0.9797651171684264,racismo
8056,"['""doña Leticia"" es una izquierdosa resentida q disfruta de la buena vida monàrquica...!!']",UCtQF38u9lgopVbs6YBNlSzA,0.9796823859214784,ideología política
3961,"['A pero con los paracos, esta gomela miserable si cerro bien la jeta...']",UCk6lDcoZIZgQ9Wma6PFkfjA,0.9796624779701232,ideología política
7272,['Jajaja ayudar a quien que patética esta mujer'],UCdQdB-efyxOQJl8mekrCOTw,0.979491114616394,machismo
7233,['Que vas esperar de semejante indidua.'],UCXkC9sTYRcyc0KF4dP5hCGw,0.9788074493408204,ideología política
6734,['Ustedes los españoles son unos mazocas. Para aguante ustedes. Donde dije digo dije Diego.'],UCv_zrbdug_Hci9fq0xx_zDA,0.9778153896331788,racismo
5197,"['Hace falta ser cutre. a esta choni de tasca que se sacó un título de jueza en la tapa de un yogur tuvieron que vetarla desde europa, condenando a españa por permitirle que volviera a juzgar a Otegi. Como siempre es Europa la que saca los colores a este país de mierda.']",UC0y-Gaz0XTOPOYCf8bH4wag,0.977538526058197,ideología política
3649,['Esa vieja venía insultando al señor. Que esperaban? El señor tiene que defenderse'],UC5Uml4hrDxJhLPBxw6S-ONA,0.977397084236145,machismo
4759,['Pues el dinero se lo a dado a sus amigos los moros y ucranianos y pagas a todo el mundo y para sus amigos los traidores y al rey de Marruecos. Y a los países de sus amigos los sudamericanos'],UCe3Aho1FUFPQfA-RJjnpvRQ,0.977384626865387,ideología política
7417,['Poco le importan a la Sra Belarra los esclavos  africanos que se explotan en la provincia de Almeria por sus propios conciudadanos - quizas ella tiene más intereses financieros en Palestina y/o Iran que en sus propio país????'],UCNNvB7sIBoF51odtkBa5k5w,0.9773205518722534,racismo
4029,['Esta mujer es imbecil de manual!!'],UC8rLq_FHM5O_hn7tphXP7yw,0.9756759405136108,machismo
4514,"['Soberbia, mal educada, creyéndose el ombligo del mundo, cincuentona con ínfulas que grita, le monta pollos al Rey y ha hecho que la Familia Real se lleven mal. \nFelipito que mal has escogido, te haces caquita en los pantalones con solo mirarte tu mujercita, Leticia, con C no con Z.']",UC_iKtFwlAxVFP0-mD7hRxmg,0.9754455089569092,machismo
3820,['Ala bergaaaa a estos racistas Repúblicanos'],UCNEiTG8yLK_k6rDJZrzDivQ,0.9751244783401488,racismo
7861,['Que la diria Concha  esta atrevida. Se habrá revuelto'],UC8wRuvikmmuMTCFpIXuYMyA,0.9749480485916138,machismo
7769,['patetica la chica'],UC3fp7zhpYJaxqKhbKNXGznw,0.9735591411590576,machismo
5005,['Vaya antes del siglo XV y del siglo VII y verá que los que los colonialistas son los Árabes Islámicos\n\nAdemás por su posición geográfica en una de las principales vías marítimas del mundo el futuro de Ceuta y Melilla no depende ni dependerá jamás de Marruecos como ha sido siempre a lo largo de la historia y por eso mismo son Españolas mal que le pese a la BBC y a los cipayos Hispanoamericanos a su servicio.'],UCk_jPDNmD3xE25lPvSuL8ow,0.9735230803489684,racismo
4345,"['No le crean a esta mujer ,ya esta gente en la cárcel de Florida por estar aquí indocumentado']",UCj3ltaV8cHRynNQl_B70iNQ,0.9729121327400208,racismo
6361,['Que impresentable es esta sujeta'],UCkAF9zsNGC9RY3Z0dJ5nXbQ,0.9728049635887146,machismo
1336,['A los españoles no se les quita lo colonialistas'],UC8SYphMbrfSQMPsewdPTNjw,0.9725064039230348,racismo
6535,['Hable de los inmigrantes ilegales e invasores'],UCFRV6fagxezGhp2flRR0Bbw,0.9721542000770568,racismo
7858,['Grande Marisa Paredes. APRENDE AYUSO ella es una gran mujer. Tu estas años luz de serlo. Eres demasiado corrupta.'],UCI_kqdc5PIebr_DAl15c6Uw,0.9710182547569276,ideología política
7409,"['Esta mujer es una impresentable que nos hace quedar a los españoles como ""amigos de los terroristas"". Belarra A MI NO ME REPRESENTAS, asi que habla a título personal']",UC87_HuXWRNMEzs4eyjkKXvg,0.9705199003219604,ideología política
1660,['Estos comunistas hablando de democracia q cara dura esa mujer nauseabunda....esta peña tiene q acabar en la prisión de por vida'],UCYxb2qXpIxIcSqbMPHd8Jqw,0.9704205989837646,ideología política
6360,['Que falsa la zurda!!!'],UCJbjLOvIhyG_7rI8vMZx1mw,0.9698898196220398,ideología política
7767,"['Que tristeza ver a un blanquito privilegiado justificar la violencia sistematizada de la policía hacia la comunidad negra, supongo que tener antecedentes penales justifica que te pongan la rodilla en el cuello hasta asfixiante.']",UCai21cqh6CaB3bshgz6nxhw,0.9696577191352844,racismo
5393,['Carolina descansa es una chupottera con poca vergüenza'],UCisO3rBwQBjgFegg1TO5SvQ,0.9693527221679688,machismo
3652,"['Esque nosotros tambien somos bien,necios como latino Americanos,si sabemos que no somos bienvenidos,en los países donde hay gente racista gente de piel blanca,y nos gusta estar llendonos a meter donde no somos bienvenidos,los latino Americanos.']",UCseG53j0IAcrNLvNK6pWn8w,0.969206929206848,racismo
1021,['esta mujer no tiene vergüenza'],UCcQGqmVBUnK_aQBfUgmLovQ,0.968765139579773,machismo
7857,['Ella se cree la reina donde quiera que vaya cinica Ayuzo 😅'],UC9XWyIyh_C542hBw0f4gfdw,0.9683112502098083,machismo
122,"['El africano éste habla de legado, de qué legado de africa su legado en todo caso . Otra cosa; las feministas dejan entrar a medio africa y después los negros votan a vox. \nLOL']",UCqHDEkDwnEVha1wiYc0kPlw,0.9680726528167723,ideología política
132,['Sánchez= Maduro\nComo no le va a pasar nada porque es otra casta pues todos a pagarle el sueldo a esta petarda y a callar'],UC_BfqtBXYac3FDWJN72Sd_g,0.9671379327774048,ideología política
7983,"['La loca esta de Marta Nabot, es tan fea como mala profesional. Repugnante. Bravo Abascal 👏👏😂']",UC2KytqMM7FwaYEr1gsiEhFg,0.966477394104004,machismo
4354,['Qué aguanten hambre todo eso gringos que viven en Miami'],UCuCOf1c8LhSUhIISgqxfImw,0.96599280834198,racismo
2057,"['Pobre mujer, lo ha dado todo por el físico,como periodista es una inepta sectaria...pero la pobre quieren que la reconozcan como una gran profesional, anda guapi,ponte mas labios y botox y dedícate a lo que te gusta: hacer la pelota al goierno de turno. Alsina,de 10 como siempre']",UCp0zZ0UGk7z_Ky_vSsiNwSg,0.9647879004478456,machismo
7863,['Que hace esa fascista ahi? Concha hizo hace unos años campaña por Zapatero. Pero la ida tiene que estar en todos los lados.'],UCl8IX7bFfSUW_TiWE9odA7g,0.9647865891456604,ideología política
160,"['Se anuncia la entrada del minotauro, hará su llegada por la puerta 1.  Oligarcas de España, unios! Es hora de liquidar lo que queda de este país. Después? Como buenos piratas, ya veremos...La cosa esta dificil. El desguace de Países es industria de alto nivel de competencia. Dicen que las Guayanas aún, no han sido desguazadas. Oligarcas: presuntos periodistas y progres.']",UCgu5Lp76lgcCMJBnRNnN2kQ,0.9647773504257202,ideología política
7768,['los negros son los mas racistas que hay'],UCFI6yHNO2DVhuJZ_B2WxMTg,0.9646742939949036,racismo
5701,"['Por eso a los Gabachos les tenemos un cariño Histórico especial.Por envidiosos y malas compañías.En Trafalgar perdimos por los Gabachos.Y el único momento que sacan pecho , es con un Corso llamado Napoleone de los Estados que luego formaron Italia y que la Isla se la vendió el Estado de Génova a Francia .Lo tienen en los inválidos como un héroe y murió como prisionero de los Ingleses en una Isla .Que final más cutre tuvo el Ogro de Europa. Lo tuvo todo robado y todo lo perdió  en 20 años.Un Imperio que duro 2 décadas .El Imperio Español duró 400 años .Solo hay que ver el Imperio de uno en América lleno de Ciudades, Catedrales, Hospitales y Universidades y los Gabachos en África , no han dejado anda más que miseria y pobreza y ni un edificio importante.No le hicieron ni una Universidad a los Negritos en sus Colonias , que solo les robaron y no les dejaron nada, si no miremos Santo Domingo y al lado Haití. La misma Isla y la parte Española culta y prospera , la parte que fué Francesa , pobres y haciendo budú..']",UCi4hcz7rNRl7agpl8GPylyQ,0.9637159705162048,racismo
6579,"['Con la plebeya callejera de la LETIZIA siempre habrá problemas, se siente dueña de España, fuera, échenla a su lugar, LA CALLE']",UCi_LR7LquLWeTkCnJNCHstA,0.9636808037757874,ideología política
4427,"['Está MATANDO españoles. Sin sangre ni medicos .ni  bulanciss .con patrras para otro sitio y otros aqui. .SANCHEZ O TODOS EN Ptrras o yu solo y familiar rn pateras al cosmos con , ZP. Por el tunel y zp de capitán de patera al cosmos pues mo habrá mas costa s costas']",UC_8js9UVJ9g27NPukNZsZWA,0.963343381881714,ideología política
7229,"['Es una p3rra comunista, no esperéis nada bueno de ella.']",UCE4N3FFvRIpVXF9_Lf5mVuQ,0.9631927013397216,ideología política
4696,"['Los nazionalismos excluyentes, los del RH negativo y la de España nos roba, los extremeños son unos mantenidos, vamos a tener que adoptar niños extremeños etc, etc... entre otras lindezas, esto es lo que quiere la supuesta izquierda apátrida?']",UCrpLmxxPVETgQvo9pAA003g,0.9631646275520324,ideología política
4568,"['No le veo diferencia al trato que dan a  sus mujeres estos judíos: solo tener hijos, cuidar la casa y todas cubiertas, cuando quieren comparar con los musulmanes extremistas']",UCl-y07d19IH_Eeat9NGfR3Q,0.9627479910850524,racismo
7979,['Y esta cobra de nuestros impuestos'],UCB56jJxvHezKQsZ1cYtgsBA,0.9621227979660034,ideología política
5421,['Esta señora o no tiene idea de lo que dice o miente como una bellaca en cataluña a nadie que venga de cualquier zona de España se le llama charnego por lo tanto que se informe antes de hablar'],UCeHGVBmjA4YOVPKcwNbqxZA,0.9619335532188416,ideología política
7622,['Que esta gord4 esta mintiendo me llega 😂😂😂'],UCtOOBAI9ItCwIdNtz10BcCQ,0.9619259238243104,machismo
493,"['No estamos en ese escenario,todavía 😂😂,no tiene ningún encaje constitucional,mejor que vaya al dentista la señora,parece poli toxicómana']",UCEFWAVK0L2LkPP-McD8JsVA,0.9618252515792848,machismo
6022,"['ES UNA PERALTA RAMOS en Argentina son la oligarquía con olor a bosta de vaca, en tierras robadas a los nativos en el siglo XIX.. es como dicen uds una niña pija aca les decime gorilas y conchetas... pobres los españoles que voten a una representante con tres nacionalidades...aunque sabemos que es leal a una sola Nación la que tiene la bandera cubierta de barras y estrellas....']",UCst_6VUG9sSALXLAupYp1Pw,0.9605883955955504,ideología política
6190,"['Pablo tú eres un profesional coherente y preparado ,esa ""señora"" es una inculta oportunista a la que no le importamos nada las mujeres solo el dineral que maneja en nuestro nombre.']",UCwzj9_0uCDle1dYJ6rSDmag,0.9599730968475342,machismo
4859,['Un chiringito de lgtb y para migrantes que odia a los nacionales'],UCqu6FcI7bW1eHdaCObqN4eQ,0.9599152207374572,ideología política
8014,"['Israel dejo a Hamas tomar terreno y sembrar el terror, para lograr que el pueblo vea que la guerra terrestre sea necesario. \n\nAhora Israel puede tomar Gaza al completo y mandar los Palestinos a Egipto.\n\nLo cual puede llevar a que los colonos suban del millon en Crisjordania y veamos las ciudades palestinas empezar a ser vaciadas']",UCAIBiiaFXc-lrKF4KZdjE5g,0.9596366286277772,ideología política
1651,['Esa mujer nis toma por tontos'],UCYLuvng8wMfvQfRo5S2ITpQ,0.9595579504966736,machismo
6774,['EN PORTUGAL LOS CHORIZOS SOLCIALISTAS SE VAN Y AQUI TRAEN A LOS FUGADOS Y CHORIZOS PARA GOBERNAR.'],UCx0DFcZjvc7WmpOVpqR-ujQ,0.9594613313674928,racismo
847,['Esta mujer solo de verla es molesta . No se soporta no se como llego ella hasta ahi.'],UCLZbdajjMnmnwU6nDb7ufDw,0.9594061374664308,machismo
4016,"['Donde andabas dice Gusana Gris, desde luego no maltratando becarias como tu!...']",UCe6jlo0LkMn_c9ChJMhgZkQ,0.9589981436729432,machismo
1379,['Está bastante anticuada la señora'],UCfl1_MyNbS4RuifFFC_sVBQ,0.9588721990585328,machismo
6274,"['Sí sí, un ultraconservador francés amigo de España. Jajajaja. Que hable de su país. Vivo en Francia y dicen que África empieza en los Pirineos. Ilusos algunos españolitos']",UCh19xLFJNMitXyBalMcd4OA,0.9587405920028688,ideología política
635,['España Francia Portugal Italia Grecia.   Los más ricos de verdad en Europa mejor qui os alejais de Bruselas y agan algu vuestro el sur de Europa por qui viven en Holanda si Holanda no tiene nada de nada sólo frío y agua patata asquerosa y zebolla sin sabor y ratas y viven mejor que italia la más rica de europa qui tiene casi todo menos petróleo y gas'],UCfP-qayq4DR7b3iInMZ7xfA,0.9580352902412416,ideología política
4026,"['Anda Susanita,pero con lo bien Pagada que estas😂😂😂y en europa tarari que te vi😂😂NONO Y NO YKE HICIERON LA PUÑETA EUROPA A DICHO QUE NO😂😂😂NO ACIERTAS Y MENOS MAL,ALSINA😂😂😂😂😂😂']",UCE09ByhKL0LYZETL3Afr32w,0.9578867554664612,ideología política
6359,['Esta señora está mal de la cabeza..'],UCRJWkUbYccM0Wz7xNHQ_pLw,0.9573394060134888,machismo
7156,['Pero esta mujer no deberían dejarla hablar comunista pura y dura'],UCAPeRBZJQy0SwbPM3iYpKKg,0.9571423530578612,ideología política
2642,['Alos botanes nos llaman una besmas tontos la ban aliar'],UC2iWf19Jo81XQjF_zZ_13uw,0.957070291042328,racismo
5584,['Las  talibána  son ninja  con todas  las  cara tapadas'],UCmf1-SOB7vZ7LaANniP4IUA,0.956680953502655,machismo
4569,"['No se consideran israelies,entonces porque viven alli? En cualquier lugar que se vive en forma civilizada hay que cumplir con las leyes y reglamentos,,y en Israel el servicio militar es obligatorio para defender el pais de multiples ataques. Los ultrareligiosos que no consideran Israel SU pais podrian ser utiles en la retaguardia, en ofrecer apoyo moral, en integrarse de alguna forma a la vida del pais. Porque no hay forma de entendimiento y se odian entre si : ortodoxos y sionistas.']",UCX32Gg-1HcNdeCnnJkbBelg,0.956388294696808,racismo
6666,"['No se entera está astronauta,coge el cohete y lárgate a Júpiter y monta un partido allí y te llevas a la Irene y la Pam y le montas un supermercado allí.']",UC2TxW8kwEsaMk_Bof6KkY-Q,0.9562123417854308,ideología política
4678,['Hay wue ser muyyyy Bobaaaaaaaaa'],UCwM0mNwQE_Z8j9x4KNjehkQ,0.9560076594352722,machismo
849,['Que falsa esta yolandita . Que vergüenza..'],UCJmDmh7vNvDDQ5GWuUe1h0g,0.9555744528770448,machismo
1381,"['Madre mia ,a esta mujer no le puede decir nadie que este calladita... debería estar en la cárcel contando ranas']",UCZmRqP7XYfxtDQ1m7hzebjQ,0.9537381529808044,machismo
2858,['No eres válida para todos los oyentes estas podridisima y hueles mucho.'],UCVcCugxo4h0chkPp4h1cUvQ,0.9531449675559998,machismo
4566,['Esa raza es el mal del mundo estan completamente locos los judios'],UCF3cti90j5K10JcJ5xZ0cxQ,0.9528469443321228,racismo
689,['Feijo no por favor.  Y esta rubia   y está otra que por narices tiene que hablar por. Cojo.....n .  Tienen. Que hablar. En su dialecto  en catalán. Nos tenéis solución'],UCaELNscUy8eP-wqkRJ0gHMw,0.9523382782936096,racismo
5526,"['Hola Begoña estoy escuchando lo del latido y todo ese argumento que explicas, estoy al 100% de acuerdo contigo pero de qué la seguridad social es gratis no es verdad, yo pago cada mes mi seguridad social, gratis es para los ""inmigrantes"" que vienen en patera y esos si que no han aportado un €.']",UCrV8EqbrHje0PHD4EaQCk9Q,0.9522278904914856,racismo
4283,['La Sra Diaz es una jeta sinvergüenza'],UCk6hcEXcu-QXGcT-KLD6Xig,0.9519497752189636,machismo
4455,"['Esto es necesario y es el resultado del woke izquierdista que siempre cree tener la razon,,,,,,,,,,,,,a votar por la derecha y sacar a todos los ilegales y musulamanes de Espania']",UCxPtCGluCOA0tITtMhkq4nw,0.9517063498497008,ideología política
745,"['Los españoles arden..O los metáis con vuestros amigos de JAMAS,o no vivireis tranquilos..Esto es lo que se oye en todas partes..']",UCr21XPXSkRGGfN2rQFwZGAg,0.950869619846344,ideología política
7090,"['Pero al ciudadano le importa tres pimientos si roban al autónomo o lo hunden en la miseria.  Lo que les importa es cobrar lo suyo todos los meses, trabajen o no trabajen. Que es la mentalidad de los Ñus cuando cruzan los ríos de África, me la sopla a que Ñu se coma el cocodrilo, mientras no sea yo. Y lo que hay que hacer es unir a esos miles de Ñues y patear a los 20 cocodrilos. Pero para eso ya están las TVs y los Sindicatos.. para desunir y aborregar.']",UCpwUpVNouAJh8f4NgyOzVsQ,0.9508297443389891,racismo
7107,['Me gusta esta señora hablando escuchando lo es verdad no nos ha apoyado en nada nosotros los españoles nos ha dejado en la m***** Europa es una m***** a mí no me gusta Europa no me gusta nada espero que bueno a todos los españoles ya la mayoría no les gusta Europa porque con este Pedro Sánchez va y lo miente cuatro mentiras y nada así que aquí no hay justicia ni nada un golpe de estado que tenemos y al que no tiene para comer nada y a inmigrantes entrando por vamos como hoy que están entrando por todos los sitios esto'],UCZSlTqvLE9xjC29s7GLr4mg,0.9503373503684998,racismo
3313,"['**¿AMNISTIA A LOS BUITRES ASHKENAZIS SEPARARISTAS ""BALCANIZADORES"" DE NACIONES?.... OBVIO NO!!!!!... LA HUMANIDAD NO DEBE PERMITIRLO!!!!... LO MISMO EL DESPOJO A PAKESTINA, DE SUS TERRITORIOS Y AHORA DE GAZA!!!... ¡NO A LAS INVASIONES!!!...¡¡ NO AL PERDON DE SEPARARISTAS ""BALCANUZADORES"" DE NACIONES!!!!!...**']",UCfOTTYy8EsfWmfvN2S4bHpg,0.9500203132629396,ideología política
3834,['A la mierda marruecos.\nNo queremos marroquís en España.'],UCAGZQUDbrzsCK277-k2T2XQ,0.9494236707687378,machismo
5297,"['Pienso...  que se arruinò la vida! Sì,  es verdad que vive rodeada de lujos y poder. Pero al mismo tiempo ha sido miy muy denostada por bo ser de sangre real. Ese sr. Peñafiel  la ataco horrores! \nComparada con la familia real, sì que estaba mas preparada!   Ella podìa brillar con su luz propia. Ahora me parece. Con todo respeto. Un ser acartonado. Eternamente estresada.  Como si esa leticia de ojos enamorados hubiera muerto por ahi...']",UCR5RqYNjuUoQjmZK_Mq0Iyw,0.9492095708847046,machismo
994,"['Su independencia fue gracias a la ayuda española y francesa. Pero creo que más por parte de España ya que teníamos un conflicto con los ingleses, ayudarlos a ellos era distraer a los piratas, pero despues estados Unidos nos traición con sus amigos piratas. Los gobernantes de aquella época no actuaron bien.\nPero ahora es otro día y debemos juzgar lo que pase hoy, pero recordando el ayer.']",UCVjkRev2v_q88wd3_GTONUw,0.9491730332374572,ideología política
324,"['14:43 Que dice esta señora!?!? Faaaalsaria!! Cientos de miles, si no millones salimos a las calles el Domingo en España dando ejemplo de civismo y democracia!! Meeeentirosa!! Difamadora!! Desinformadora!!']",UC6iWeWMqmIZlCUgzkfIwhRg,0.9491429328918456,ideología política
1244,"['El pais España ya es un caso perdido,la extrema izquierda domino el pais España,los españoles viajaran legalmente a otros paises y otros españoles se quedaran apoyando la resistencia española derechista contra la amnistía de los izquierdistas españoles.']",UCkMxsGn4tuoCo0xh5114guw,0.9490830302238464,ideología política
7976,['El Antonio este y los italianos que se callen que aquí no pintan nada. Siempre apoyamos a palestina en este país y ahora más. Salud camaradas ✊✊✊'],UC_D01lvWcYLPj2n3hBd74xw,0.9488123059272766,ideología política
6196,['Esta mujer se acuerda del caudillo ella cree que el caudillo hubiese permitido todo lo que ha echo la derecha está haciendo en las calle está es la menos indicada que a recorrido dos o tres partidos que se de media vuelta'],UCCmD383Vz5_zkDOu06hGWfg,0.9481852054595948,ideología política
5889,"['Yo veo a los cubanos , venezolanos , puertorriqueños , argentinos y otros países hispanos como gente cercana, como nuestros primos segundos o terceros ..y me da mucha pena lo malo que les sucede.\nComo dice un señor , quizás en su momento tuvo la revolución castistra su justificación, por qué los jerarcas eran corruptos , la mafia de EEUU eran los dueños de media Cuba .\nPero la solución comunista de Castro fue peor , \nEs como ir al dentista a que te quiten la muela del juicio y el dentista te la quitan todas . \nAsí hacen los comunistas para solucionar un problema crean 100 mas']",UCumjJzKnNxpEHmFuN7L9VNA,0.948128879070282,ideología política
2749,['Manipuladoras'],UC4USUE8X1fWvXKI46zRpKLw,0.947428822517395,ideología política
106,"['mejor que pelear entre nosotros es solucionar estos jodidos precios altos en España, trabajamos para comer, compramos aceite de oliva en el primer país productor de aceitunas del mundo a 14 euros el litro, al mismo tiempo Estados Unidos cobra aceite de oliva importado de España. ¡Con altos impuestos y aduanas! ¡Al mismo tiempo, los precios del alcohol son los mismos! ¡O nos quieren emborrachar! No soy responsable de la guerra entre Ucrania y Rusia, y no soy tan estúpido como para creer las mentiras americanas e inglesas.']",UCon_eGxoZ0nBS3C_ZI2znJQ,0.9471585154533386,racismo
4729,['Farsa mujer 🤬😡🤬😡'],UChV65r0hggex0_iDiTq5lmw,0.947035014629364,machismo
7974,"['Este ministro,como todos en Europa, es un cìnico. Saben que no se deben tirar en contra de Israel. El dinero maneja el mundo o sea el relato internacional , llamesè  los judios norteamericanos o los judios a nivel mundial . Al tener los capitales, tiene el relato y por consiguiente tiene la razòn.Aca en Argentina, los medios estan manejados por personajes judios y en los noticiosos de nuestro pais, que si duran 1 hora, unos 15/20 minutos hablan (justificandosè por la masacre de Gaza)de que ellos son los buenos y los palestinos , son el diablo. No olviden que Arg., es el tercer paìs del planeta,donde viven la mayor cantidad de judios.']",UCRY9ph3c_b00TJ_NJu_8PxQ,0.9470263719558716,racismo
8066,['ESTA GILIPUERTAS TENÍA QUE ESTAR EN EL GOBIERNO PARA NO DESENTONAR !'],UCVa46n0XzWe2l0Rr_yd5UkA,0.9466610550880432,ideología política
1205,['LA U.E \nSOLO QUIERE A ESPAÑA PARA RECOJER A EMIGRANTES ILEGALES'],UCA-PfMowktDAD7MiDu3C_pQ,0.9464174509048462,racismo
3343,"['Si eso sirve para que los fascistas no ganen entonces esta bien ,por que a españa le va a salirbmucho mas caro el dia que esos  fascistas ganen y entonces privatizen todo en españa   al final ya.  No sera de los Espanoles']",UCzJaJ_WtS1_LHzrbiz5WQBg,0.946371853351593,ideología política
6532,"['No , si los emigrantes no tienen la culpa y son necesarios, sobretodo para los empresarios que los contratan y luego no les pagan las horas extras y el emigrante no dice nada, o para cuando los despiden y no les pagan el finiquito y tampoco se quejan, por eso hay sectores como la construcción o el transporte donde la mayoría son inmigrantes porque al español de barrio humilde le gusta cobrar las horas que trabaja y eso no interesa al empresario. Es más lo fácil es decir que es el español que no quiere trabajar en esos trabajos y no es así. Todo el mundo tiene derecho a una vida mejor, pero cuando digo todo el mundo es además de los inmigrantes, los españoles de familia humilde y digo de familia humilde porque los demás ya tienen las necesidades cubiertas. Y siempre nos acordamos de tener compasión de cualquiera de fuera pero en España también hay mucha gente que pasa calamidades y vas a los servicios sociales y eres el último en recibir ayuda.']",UC2DTrWe-1xpHIuX1jes2FqA,0.9461445212364196,racismo
1652,"['No recordamos lo que tuvo que soportar la policía en Cataluña, cuando se manifestaban los independentistas? Que somos nosotros los terroristas? Democracia es que los 2 partidos más botados de las ultimas elecciones dialoguen y lleguen a un acuerdo, y no reírse de los españoles, ustedes se tienen que ir fuera ya, malditos seáis todos los políticos, que nos espera? Aquí en Almería tenemos una inmigración descomunal como nunca se ha visto, que creen ustedes, que esta gente nos va a pagar las pensiones? Aquí no trabajan ni los españoles ni los de afuera, deberían quitar tanta ayuda y poner a esa gente a trabajar, que tenemos mucho monte que se quema, malditos sean todos los políticos que destruyen el país que nuestros abuelos tanto lucharon para que hoy estemos así,']",UCwkOZ4UrvauzBloVwHq0r1w,0.9457022547721864,ideología política
