,canal_ID,video_ID,video_Title
51,UCBWF6OT9sHQU0rnMmUPdmyA,JKFCVTETfxU,"La ÉPOCA COLONIAL en Hispanoamérica - Resumen | Organización Política, Económica y Social."
52,UCUBIrDsIVzRpKsClMlSlTpQ,hKsnANzUbqo,"El Esequibo, el territorio que enfrenta a Venezuela y Guyana desde hace casi dos siglos | BBC Mundo"
53,UCoLoHvInVxTV_Xpd7eoSPUw,lDVxQlD00ng,¿Esclavos negros en territorio español?
54,UCUdOoVWuWmgo1wByzcsyKDQ,m-s9clMUAy4,La carrera contrarreloj en Alemania para juzgar a los últimos nazis de la Segunda Guerra Mundial
55,UCRwA1NUcUnwsly35ikGhp0A,J6Ca0P8w9-8,Así reaccionan playistas que captan llegada de inmigrantes | Noticias Telemundo
56,UCUdOoVWuWmgo1wByzcsyKDQ,2GoVhvAW4Dw,"En visita a Nueva Caledonia, Emmanuel Macron aseguró que seguirá siendo territorio francés"
57,UCdwdFOhBP9CoAOlHDTmTxaw,g8qUMVGG6II,"Gibraltar, el lugar más extraño de Europa"
58,UC32TdiIsh_5X8tKr_9rKQyA,S-S2ew8iuXE,“La frontera partió nuestro territorio”: los indígenas que pueden votar en México y en Estados Unido
59,UCUdOoVWuWmgo1wByzcsyKDQ,EFPgD6A7zHc,Se aproxima el fenómeno de El Niño y varios países sienten las consecuencias
60,UCUBIrDsIVzRpKsClMlSlTpQ,yNOk9IXN-5g,3 cosas que cambian para los venezolanos en EE.UU. tras el acuerdo de Biden con México | BBC Mundo
61,UCRG1KLrHnVA6P7U1_TSrjJg,1ppot55wmEE,La España que está en todos los territorios de España.
62,UCnsvJeZO4RigQ898WdDNoBw,_0PJZV2EhXs,¿Cuál es el ORIGEN de la GUERRA DE UCRANIA? | EL PAÍS
63,UCv05qOuJ6Igbe-EyQibJgwQ,QPnwSnNMZMY,Napoleón Bonaparte y las guerras napoleónicas
64,UCv05qOuJ6Igbe-EyQibJgwQ,AYQ8hT8cVTE,La Segunda Guerra Mundial en 17 minutos
65,UCT4Jg8h03dD0iN3Pb5L0PMA,SbQDx3HlNhE,"BRICS, el brazo económico del nuevo Sur Global frente a Occidente"
66,UCuTSm59-_kap6J7Se-orUVA,dkQZRf6g1J4,Los depredadores de África en acción | Ríos de África | Animal Planet
67,UCQ1GpKa15ulyoQuxz7H4rng,Cw-qHZemygI,Geopolítica sobre los escombros de la Unión Soviética | DW Documental
68,UCT4Jg8h03dD0iN3Pb5L0PMA,S-7SNb0joQQ,El atractivo y la política económica de México dan alas al &quot;superpeso&quot;
69,UCBWF6OT9sHQU0rnMmUPdmyA,E8lN3zR1wm0,"La DESCOLONIZACIÓN de África y Asia - Resumen | La independencia de la India, Argelia, Egipto..."
70,UCTbq9VeVkmIIEocCDuk5ZEw,SZ0R7oAzBsI,💃 Cómo RECONQUISTAR los territorios americanos del IMPERIO ESPAÑOL (Parte 2) Victoria 2
71,UC5BW1w7JyJW3r8rpR3BhqKA,3ANpvSRV_ew,¿Qué pasaría si Cristóbal Colón no hubiera descubierto América?
72,UCT4Jg8h03dD0iN3Pb5L0PMA,tpvp-vUq-Ug,El Salvador: el Estado ya controla el 80% del territorio del país
73,UCUBIrDsIVzRpKsClMlSlTpQ,vMIslm7jvMw,Por qué Jerusalén es clave en el conflicto entre israelíes y palestinos | BBC Mundo
74,UClqo4ZAAZ01HQdCTlovCgkA,Nd4mD1m8JC0,Confusión por altercado entre militares de México y EU
75,UCa2yQjbhV7-zMdygwZRFxYQ,7MkzADeTqlY,HISTORIA DE GALICIA EN 10 MINUTOS
76,UC3loD3RAic8B5S90ytaGUXw,zSRjToF864c,Organización Colonial
77,UCQ1GpKa15ulyoQuxz7H4rng,6_OFXBK37gs,Rumbo al corazón de la Patagonia | DW Documental
78,UChmLIRBQh3-bRJp3d6Dnnog,xMKv5-8MVpE,La REVOLUCIÓN FRANCESA | Draw My Life
79,UCeymXIrIhMYFmCNIlwrl9Lw,NODZkKFz9C0,SKODA IRRITA a VOLKSWAGEN POR... ¿HACERLO DEMASIADO BIEN? LO QUE DEBES SABER
80,UCUBIrDsIVzRpKsClMlSlTpQ,1e05_rwHvOM,Los polémicos videos racistas que youtubers chinos graban en África para ganar dinero
81,UCqvfv4s7PNotHThoYrjIeeg,i_LQochTw0g,Marcando territorio
82,UCr3uN7S9LclosH-scrriniw,C3dj0TpwDJ8,🚀 El Increíble PLAN de BRASIL para Expandir su Territorio 🌍 | Cambiará el Mapa Mundial
83,UCsT0YIqwnpJCM-mx7-gSA4Q,BBOnU52CuI4,"Como hacer 1 doctorado: lo que no te han contado, ni te contarán | José Luis Arroyo | TEDxManzanares"
84,UCv05qOuJ6Igbe-EyQibJgwQ,hYajgwcWb1k,El nacimiento del Estado Moderno en 15 minutos
85,UCBWF6OT9sHQU0rnMmUPdmyA,ogzcw7xolZg,El LIBERALISMO - Resumen | Liberalismo Político y Liberalismo Económico
86,UCVbOEcs6RMxXXX3WWNtl_Fw,e11QVKz-0LU,🇫🇷El MAPA antes y después de NAPOLEÓN Bonaparte 🇫🇷 - El Mapa de Sebas
87,UCv05qOuJ6Igbe-EyQibJgwQ,qSAiXOJdFNA,El conflicto palestino-israelí (resumen histórico)
88,UCv05qOuJ6Igbe-EyQibJgwQ,DYTsRwa7pag,La Guerra de Vietnam
89,UC40FZRPiODzhhuJA77M01xA,Z5xd9y8BdmQ,Los Reyes Católicos en 10 minutos! | El reinado de Isabel y Fernando
90,UCwtbypfjdw1yblETfqimCtA,SyCa6b6Zg_4,Union Española 0 - Universidad de Chile 2 - Territorio Hispano
91,UCUdOoVWuWmgo1wByzcsyKDQ,RmxexBCDtQI,&quot;Argentina entra en territorio desconocido&quot;: &#39;El País&#39; tras la victoria del ultra Milei en las PASO
92,UCv05qOuJ6Igbe-EyQibJgwQ,N8S1s7B70Ak,La expansión del islam
93,UCPH3Oz99Y_jrVBCQMjQZNSg,d_vrcyqBslc,La REVOLUCIÓN CUBANA en 10 minutos | Breve historia de CUBA
94,UCv05qOuJ6Igbe-EyQibJgwQ,W4ZiAVRcVgs,"Stalingrado, el ocaso del III Reich"
95,UC49nxT5gHSKm2_ha3NfTJtQ,bAWQZewONTI,La Guerra de la Independencia Española
96,UCv05qOuJ6Igbe-EyQibJgwQ,UQsWudqLv68,¿Por qué perdió Alemania la Segunda Guerra Mundial?
97,UCiP5vmNYR-LuUA3LARZBAoQ,I5KnIbRQ5Qg,ASÍ SE VIVE EN ISLANDIA: ¿El país más extraño del mundo?
98,UC40FZRPiODzhhuJA77M01xA,LmykvQeKKZo,¿4.200.000 en casi 30 años? La gran inmigración en Argentina (1880 a 1914)
99,UCQ1GpKa15ulyoQuxz7H4rng,AuXbnQjPsBQ,"Los ricos, los pobres y la basura | DW Documental"
100,UCT4Jg8h03dD0iN3Pb5L0PMA,XC5PmFmFl5k,La desinformación en la invasión rusa a Ucrania
101,UCVbOEcs6RMxXXX3WWNtl_Fw,v1K1_HOR_o4,🇳🇱🇳🇱HISTORIA del IMPERIO NEERLANDÉS en 13 minutos 🇳🇱🇳🇱 - El Mapa de Sebas
102,UCv05qOuJ6Igbe-EyQibJgwQ,hYajgwcWb1k,El nacimiento del Estado Moderno en 15 minutos
103,UC9KM79hqjtuEMWMA9OOGoFw,bkoh126HLv8,LA REALIDAD SUPERA LA FICCION* MEXICANO REACCIONA A LA ARMADA ESPAÑOLA RESCATE DE CIUDADANA FRANCESA
104,UC9KM79hqjtuEMWMA9OOGoFw,r8FB8zw7jYI,REACCIONANDO A ¿ES POSIBLE INVADIR ESPAÑA EN LA ACTUALIDAD?
105,UCuTSm59-_kap6J7Se-orUVA,dkQZRf6g1J4,Los depredadores de África en acción | Ríos de África | Animal Planet
106,UCPH3Oz99Y_jrVBCQMjQZNSg,d_vrcyqBslc,La REVOLUCIÓN CUBANA en 10 minutos | Breve historia de CUBA
107,UC1Z-hdMqVBSmGKuiMGPcPNw,0YzLYbP514Y,¿Cuál de los siguientes TERRITORIOS no son entidades locales? [LANDLFORMACION] #shorts
108,UCJQQVLyM6wtPleV4wFBK06g,eRzh8VCTmVk,El SAHARA OCCIDENTAL: ¿La última COLONIA de ESPAÑA?   - VisualPolitik
109,UCv05qOuJ6Igbe-EyQibJgwQ,xfZ2rmt0eZc,¿Quién llegó a América antes que Colón?
110,UCQ1GpKa15ulyoQuxz7H4rng,nwNVrRFTeH0,El País Vasco y la ETA | DW Documental
111,UCVimQoXNCZuEnZRVAbuYMiw,mU7Uig1K49k,El litio latinoamericano “preocupa” a EE.UU. ¿Por qué y qué esperar? | Inna Afinogenova
112,UC7QZIf0dta-XPXsp9Hv4dTw,4fPI0r_etdg,"CONGRESO: El DISCURSO de ARMENGOL, que NO ha GUSTADO a la OPOSICIÓN (ÍNTEGRO) | RTVE Noticias"
113,UCVbOEcs6RMxXXX3WWNtl_Fw,DS5QbLa0MYA,🇨🇴¿Por qué COLOMBIA perdió PANAMÁ? (Sí. ¡Fueron un solo país!) 🇵🇦 - El Mapa de Sebas
114,UCUBIrDsIVzRpKsClMlSlTpQ,HvJX5pcxMzg,Cómo Puerto Rico se convirtió en un territorio de Estados Unidos | BBC Mundo
115,UChrsTAJloNe_vCB6P8AIhiw,AZ9RLr251WQ,🇲🇽 🇪🇸 reaccion 😱&quot;ESTE ES EL VERDADERO PODER MILITAR DE ESPAÑA&quot; Mexicano reacciona a españa
116,UCv05qOuJ6Igbe-EyQibJgwQ,N8S1s7B70Ak,La expansión del islam
117,UC7QZIf0dta-XPXsp9Hv4dTw,CUkkvf9zb1k,Un ESPAÑOL en las FILAS de ZELENSKI: &quot;Los ucranianos no se rendirán en la vida&quot; | RTVE Noticias
118,UC6PvaaFrODFBfNnvG8FR4Zg,4RKGot5zi_M,1. ¿Qué es y para qué sirve la Constitución?
119,UC40FZRPiODzhhuJA77M01xA,LmykvQeKKZo,¿4.200.000 en casi 30 años? La gran inmigración en Argentina (1880 a 1914)
120,UCE3m5uW9fUnf_tuKsVAmVPw,VMju6kZ_gDE,Los Viajes de Cristobal Colón | Videos Educativos Aula365
121,UCUBIrDsIVzRpKsClMlSlTpQ,wdeCiZtTwgI,¿Se dice español o castellano?
122,UC7QZIf0dta-XPXsp9Hv4dTw,ctrRHKTk1f4,SÁNCHEZ: &quot;Tengo FRANCAS DUDAS de que ISRAEL esté cumpliendo con el DERECHO INTERNACIONAL&quot; | RTVE
123,UCpyYUq9kcBMLPlfE8EzguvA,MPDVLdj6sLY,La majestuosa águila real | National Geographic España
124,UCpFPwQOxBz6czUgNOC3dedQ,1IwJeCCCzHw,LA INDEPENDENCIA DE MÉXICO en minutos
125,UCy7aAIBUtGqqTVDezGO85hg,S8QgXYnu_0M,Territorio Revival | 2x19 | Los Simpson: Doblaje ft. David García Vázquez
126,UCdwdFOhBP9CoAOlHDTmTxaw,N1XZ8xDu3K8,"Orden de Malta, el país sin territorio"
127,UCvNgezaSEik4utMSN4mt0OQ,xcxq77ARVig,"SORTEO DE UN JAMÓN CURADO, EN TERRITORIO ESPAÑOL PENINSULAR. JAMÓN DEL SUPERMERCADO PERÁN."
128,UC95c0HfSrOyQlkGOJZ-Y_Gg,hh5E6r-FDFM,🚨 ULTIMA HORA BARÇA 💣¡LAPORTA y GASPART EXPLOTAN!🔥PALANCA TODIBO - REUNIÓN GUNDOGAN y CHRISTENSEN
129,UCUdOoVWuWmgo1wByzcsyKDQ,TgMwHeo4DB0,Cómo México perdió más de la mitad de su territorio contra Estados Unidos
130,UCv6tgIHROFZiDtK0wv4ujZQ,uPWNKJ1teQ8,💪MILITAR ® COLOMBIANO REACCIONA Arges Artiaga: Un español contra el Est*do Isl*mico💪
131,UCa2yQjbhV7-zMdygwZRFxYQ,7MkzADeTqlY,HISTORIA DE GALICIA EN 10 MINUTOS
132,UCjv-ybGow0ChcTBOi5ebyhQ,6FasVGpfm9Y,España Territorio de Innovación Bibliotecaria
133,UCBWF6OT9sHQU0rnMmUPdmyA,ogzcw7xolZg,El LIBERALISMO - Resumen | Liberalismo Político y Liberalismo Económico
134,UCLN2yXoHn-tYuaXHvLIdVrw,qdXk6HK8Tvo,¿Qué es la interculturalidad?
135,UCeDNjau4QiuaMfp4m7SMxLw,CvUoaiURpLA,Guerra Civil Española: Exhumación en Farlete | Territorio Vivo ATV 252
136,UCa2yQjbhV7-zMdygwZRFxYQ,VreLu6Iyerw,HISTORIA DE ANDALUCÍA EN 10 MINUTOS
137,UCBWF6OT9sHQU0rnMmUPdmyA,WeVIhWd_eIk,¿Cómo se formaron las Primeras CIVILIZACIONES? - Resumen | El Surgimiento de la Civilización.
138,UC3bRVqfLpexxvzmoIyYc-KQ,KH4dpNmtC08,✅ ¿Por qué ÁFRICA es tan POBRE y por qué puede ser la próxima SUPERPOTENCIA?
139,UCpyYUq9kcBMLPlfE8EzguvA,b5-V4XCJBzM,La esposa de Lot y el monte Sodoma | NATIONAL GEOGRAPHIC ESPAÑA
140,UCZJVasw883s8g_2hUru51EQ,,Territorio Fútbol
141,UCUBIrDsIVzRpKsClMlSlTpQ,rUrZs1RRUv8,6 conflictos armados que están ocurriendo en el mundo más allá de Rusia y Ucrania | BBC Mundo
142,UCPH3Oz99Y_jrVBCQMjQZNSg,JpV2e-2Ya-4,Resumen. La GUERRA CIVIL ESPAÑOLA en 7 minutos // +HD
143,UCTNFDvqGq_zZ_spphDCQaHg,WKLsDhPlGVI,"La Guayana Esequiba, el rico territorio que Venezuela quiere recuperar ¿Por qué?"
144,UCQ1GpKa15ulyoQuxz7H4rng,AuXbnQjPsBQ,"Los ricos, los pobres y la basura | DW Documental"
145,UC3bRVqfLpexxvzmoIyYc-KQ,w2fpjnwNi7Q,✅ ¿Por qué LATINOAMERICA es MÁS POBRE que ESTADOS UNIDOS y CANADÁ? ¿Y cómo puede dejar de serlo?
146,UCUBIrDsIVzRpKsClMlSlTpQ,yNOk9IXN-5g,3 cosas que cambian para los venezolanos en EE.UU. tras el acuerdo de Biden con México | BBC Mundo
147,UCnKlfDXaVP-6uIACOJeVPfw,WlVDqAB19o4,👨‍👩‍👧‍👦 La POBLACION 👨‍👩‍👧‍👦 para NIÑOS de PRIMARIA
148,UCwd8Byi93KbnsYmCcKLExvQ,pK7C-vBlLpc,"MUNDO EN GUERRA | Europa contra sus miembros, Blinken corre a Israel y la opinión de China"
149,UCVbOEcs6RMxXXX3WWNtl_Fw,v2ZajeEprJg,🇧🇪Historia de BÉLGICA en 16 minutos y 13 mapas  (resumen) 🇧🇪 - El Mapa de Sebas
150,UCayET8_j1UZpC5Z1Kz3xVZw,xcb9Zxw0sco,El territorio más aislado de EE. UU. | GUAM 🇬🇺🇺🇸
151,UCVbOEcs6RMxXXX3WWNtl_Fw,A_0DxPFFz-Y,🇪🇸¿Por qué ESPAÑA fue NEUTRAL durante la Segunda GUERRA Mundial? 💣 🔥 - El Mapa de Sebas
152,UCwd8Byi93KbnsYmCcKLExvQ,pK7C-vBlLpc,"MUNDO EN GUERRA | Europa contra sus miembros, Blinken corre a Israel y la opinión de China"
153,UC2KeLWwWdZP3FEMmaW1Jp0A,o8JvknH4TfA,Rebeliones indígenas en América | Resistencia indígena
154,UCl8EppgzWOVEpnJWoVRmG4A,-VjbGMJZe2s,Políticas Activas de Empleo: personas y territorio
155,UCS0lmlVIYVz2qeWlZ_ynIWg,IJ5dTSethGA,¿De dónde son los mapuche?
156,UCeH9BF2FVqVE_nl2oLoGQqg,Da6kUQM0E4o,¿Por qué los españoles utilizan &quot;vosotros&quot; y los latinos no?
157,UCLg4EkcBlGFfqv5339u1AzQ,C_SGxOrPl4Q,AtE La ingeniería española en los territorios de Ultramar un homenaje en su tricentenario
158,UCUdOoVWuWmgo1wByzcsyKDQ,NrrgJzULB2E,¿Cuál es el origen del conflicto en los territorios de los indígenas mapuches?
159,UCzhzfLOR0cXVhd-fUjD1l8w,jhPlaH82pbo,Territorios de Latinoamerica que fueron Colonizados por otros Países Europeos.
160,UCGNk1YgQf8zeFX7uP04O_uw,-zC5CgoSVi0,✅✅✅ Evolución GEOLÓGICA de la PENÍNSULA IBÉRICA ✅✅✅
161,UCpFPwQOxBz6czUgNOC3dedQ,3jcSBEJQo_A,EL VIRREINATO DEL RIÓ DE LA PLATA en minutos
162,UChrsTAJloNe_vCB6P8AIhiw,3i5REfGZcWI,🇲🇽 🇪🇸🤔&quot;Por ESTO CUBANA SE SIENTE ESPAÑOLA&quot; mexicano reacciona a españa extranjero reaccionaa a españ
163,UCT4etk2w214xitW_Fth0Jgw,nPSlyysNEDk,La Caída del Imperio Incaico - La Guerra Civil Inca # 1
164,UCMn7oVCZpbJotSrmY07423A,mDeO8Xqd3Lg,Seminario 6 b REHT: Daniel Tirado &quot;Capital humano y territorio en la historia&quot;
165,UCwtbypfjdw1yblETfqimCtA,SyCa6b6Zg_4,Union Española 0 - Universidad de Chile 2 - Territorio Hispano
166,UCUBIrDsIVzRpKsClMlSlTpQ,Tp_aP5MRVvE,Huáscar: el barco que divide a Chile y a Perú | BBC Mundo
167,UCbEqq33HyN2hOgD-QRhvhlw,YNlJLdjYFX8,CIVILIZACIÓN MAYA
168,UCUBIrDsIVzRpKsClMlSlTpQ,BruUEhcKx-I,"El enigma del origen (y otras curiosidades) del euskera, la singular lengua de los vascos"
169,UCUdOoVWuWmgo1wByzcsyKDQ,EFPgD6A7zHc,Se aproxima el fenómeno de El Niño y varios países sienten las consecuencias
170,UCUBIrDsIVzRpKsClMlSlTpQ,VME2Z2tfL8o,Google: las preguntas más buscadas sobre América Latina
171,UCnKlfDXaVP-6uIACOJeVPfw,wgcd7pVjmeQ,⚔ CONQUISTA y COLONIZACIÓN de AMÉRICA ⚔ para NIÑOS
172,UCr3uN7S9LclosH-scrriniw,C3dj0TpwDJ8,🚀 El Increíble PLAN de BRASIL para Expandir su Territorio 🌍 | Cambiará el Mapa Mundial
173,UCDXkJkTdneBkEgj58nZ2njg,AHrsQlEwZO0,¿Reacción Inesperada de Cuba al Ver la Fuerza Militar de España? 🤔
174,UCcWOL02JEjNmxcU6UVDqEPg,YyLIVSWdXgo,Por Qué Vive Tan Poca Gente en Esta ENORME ZONA del Centro de España
175,UC8P-Aw58BGOzZ-IhU6-aMgw,nZ_G5hgpVlM,¿Y si COLÓN NO hubiese DESCUBIERTO AMÉRICA?
176,UCWZvD9i6M01UY5XIHpCDhrQ,E0yv7Uls-g0,🚨 EXCLUSIVO: ¡España Refuerza Seguridad en Letonia! 🇪🇸🔍 Nuevos Sistemas de Vigilancia para la OTAN🛡️
177,UCUBIrDsIVzRpKsClMlSlTpQ,nyDDFsPojPQ,Cómo perdió Bolivia su salida al mar ante Chile (y en qué le afecta realmente)
178,UCUBIrDsIVzRpKsClMlSlTpQ,f8-LHfxijTU,El caso de los 5 misioneros que fueron asesinados por una tribu aislada en Ecuador
179,UCv05qOuJ6Igbe-EyQibJgwQ,bdzYORCMbtE,"Carlos III, el mejor alcalde de Madrid"
180,UCWZvD9i6M01UY5XIHpCDhrQ,wvl72M-0nXA,🚨 Preparativos Militares en España: ¿Se Avecina un Ataque Químico o Biológico? 🛑 Análisis 2023
181,UC3r6TFoUo4N_Vz711Os83zg,6eJZXtL31Wo,“Integración del territorio nacional y defensa geocultural argentina” Prof. Roberto Magliano
182,UCpMSfnlbvJiZzlVb9wYlvfw,DlcaVe1Tqe4,Qué TERRITORIO RECLAMA GUATEMALA a MÉXICO?
183,UCwd8Byi93KbnsYmCcKLExvQ,QegjSFvjX3A,Escándalo en España de la lista de los Next Generation: ahora se entiende por qué la escondían
184,UCPpZDkV1kZrad_tq8C_0yOQ,kDA7MOuhYhw,La pérdida de los últimos territorios de ultramar
185,UCUdOoVWuWmgo1wByzcsyKDQ,RmxexBCDtQI,&quot;Argentina entra en territorio desconocido&quot;: &#39;El País&#39; tras la victoria del ultra Milei en las PASO
186,UCUBIrDsIVzRpKsClMlSlTpQ,d1kdOny_ufM,"Cómo fue la Gran Colombia, la ambiciosa república que dio lugar a 4 países de América Latina"
187,UCpFPwQOxBz6czUgNOC3dedQ,Ffwhjv1qiPA,LA INDEPENDENCIA DEL PERÚ en minutos
188,UCPH3Oz99Y_jrVBCQMjQZNSg,HXBjNLJlXPM,✅ La GUERRA DEL GOLFO en 10 minutos | La primera GUERRA televisada de la historia
189,UCpFPwQOxBz6czUgNOC3dedQ,0QoxeOYtnOw,EL IMPERIALISMO en 6 minutos
