,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
10,21,i_t19HsTKZo,UC4xrUG27dgXkxrbHU3sCzIg,"Yo estoy en las antípodas de Abascal, pero estoy de acuerdo en que la ley de violencia es ta mal hecha. Ni todos hombres son tan malos y no todas las mujeres son tan buenas. Y las que realmente necesitan ayuda, no se las da",[0. 0. 0. ... 0. 0. 0.],poda abasc acuerdo violencia hecha hombr malo toda mujer buena realment necesitan ayuda,-1.0,0.17166024446487427,0.009244740940630436,0.0318298414349556
11,22,i_t19HsTKZo,UCFxtgP3xuVUDmB_FtGshDEg,Totalmente de acuerdo con Santiago Abascal.  La LIVG es una AUTÉNTICA VERGÜENZA...,[0. 0. 0. ... 0. 0. 0.],totalment acuerdo santiago abasc livg ntica verg enza,-1.0,0.010741139762103558,0.009454023092985153,0.010688532143831253
12,23,i_t19HsTKZo,UCjIRwfzwoZoErbm15pDzVgw,"Este tío es un camorrista, se le nota su pasado violento...",[0. 0. 0. ... 0. 0. 0.],camorrista nota pasado violento,-1.0,0.7805018424987793,0.7577313780784607,0.7286809086799622
13,25,i_t19HsTKZo,UCZYYpM-Tv2fEJtSLXUCIsmA,"No es violencia machista,son cobardes...",[0. 0. 0. ... 0. 0. 0.],violencia machista cobard,-1.0,0.028302796185016632,0.008349905721843243,0.019718492403626442
14,27,i_t19HsTKZo,UCgbOu4OcvHszA934sJb6k5g,"Basta ta de mentiras!!!!si algun hombre ha sufrido un divorcio,con acusaciones falsas,delante incluso de la policia,y a perdido todo,entiende como nos sentimos los hombres que por serlo ya somos maltratadores.....😢",[0. 0. 0. ... 0. 0. 0.],basta mentira algun hombr sufrido divorcio acusacion falsa delant incluso policia perdido entiend sentimo hombr serlo maltratador,-1.0,0.054318979382514954,0.010302828624844551,0.02796410582959652
15,32,i_t19HsTKZo,UCdHj-SjihIInlfQDp6FsyuA,Vox es un partido político de doble cara y en mi opinión es extremadamente peligroso que llegue al poder...,[0. 0. 0. ... 0. 0. 0.],partido tico dobl cara opini extremadament peligroso llegu poder,-1.0,0.023918241262435913,0.012660502456128597,0.020047128200531006
16,33,i_t19HsTKZo,UCmSbfT8PgEAzsUSgq7Mca8Q,"Este politico es un cateto. La violencia de genero existe y es mayoritariamente contra la mujer, por ser mujer. Vea todos los tipos de violencia que hay: 1. Violencia física. Es toda acción que ocasiona lesiones y/o daño corporal, interno, externo o ambos, temporal o permanente, que se manifiesta de forma inmediata o en el largo plazo, empleando o no fuerza física, armas o cualquier otro medio.

2. Violencia feminicida. Es la acción de extrema violencia que viola el derecho fundamental a la vida y causa la muerte de la mujer por el hecho de serlo.

3. Violencia psicológica. Es el conjunto de acciones sistemáticas de desvalorización, intimidación y control del comportamiento, y decisiones de las mujeres, que tienen como consecuencia la disminución de su autoestima, depresión, inestabilidad psicológica, desorientación e incluso el suicidio.

4. Violencia mediática. Es aquella producida por los medios masivos de comunicación a través de publicaciones, difusión de mensajes e imágenes estereotipadas que promueven la sumisión y/o explotación de mujeres, que la injurian, difaman, discriminan, deshonran, humillan o que atentan contra su dignidad, su nombre y su imagen.

5. Violencia simbólica y/o encubierta. Son los mensajes, valores, símbolos, íconos, signos e imposiciones sociales, económicas, políticas, culturales y de creencias religiosas que transmiten, reproducen y consolidan relaciones de dominación, exclusión, desigualdad y discriminación, naturalizando la subordinación de las mujeres.

6. Violencia contra la dignidad, la honra y el nombre. Es toda expresión verbal o escrita de ofensa, insulto, difamación, calumnia, amenaza u otras, tendenciosa o pública, que desacredita, descalifica, desvaloriza, degrada o afecta el nombre, la dignidad, la honra y la reputación de la mujer.

7. Violencia sexual. Es toda conducta que ponga en riesgo la autodeterminación sexual, tanto en el acto sexual como en toda forma de contacto o acceso carnal, genital o no genital, que amenace, vulnere o restrinja el derecho al ejercicio a una vida sexual libre segura, efectiva y plena, con autonomía y libertad sexual de la mujer.

8. Violencia contra los derechos reproductivos. Es la acción u omisión que impide, limita o vulnera el derecho de las mujeres a la información, orientación, atención integral y tratamiento durante el embarazo o pérdida, parto, puerperio y lactancia; a decidir libre y responsablemente el número y espaciamiento de hijas e hijos; a ejercer su maternidad segura, y a elegir métodos anticonceptivos seguros.

9. Violencia en servicios de salud. Es toda acción discriminadora, humillante y deshumanizada y que omite, niega o restringe el acceso a la atención eficaz e inmediata y a la información oportuna por parte del personal de salud, poniendo en riesgo la vida y la salud de las mujeres.

10. Violencia patrimonial y económica. Es toda acción u omisión que al afectar los bienes propios y/o gananciales de la mujer, ocasiona daño o menoscabo de su patrimonio, valores o recursos; controla o limita sus ingresos económicos y la disposición de los mismos, o la priva de los medios indispensables para vivir.

11. Violencia laboral. Es toda acción que se produce en cualquier ámbito de trabajo por parte de cualquier persona de superior, igual o inferior jerarquía que discrimina, humilla, amenaza o intimida a las mujeres; que obstaculiza o supedita su acceso al empleo, permanencia o ascenso y que vulnera el ejercicio de sus derechos.

12. Violencia en el sistema educativo plurinacional. Es todo acto de agresión física, psicológica o sexual cometido contra las mujeres en el sistema educativo regular, alternativo, especial y superior.

13. Violencia en el ejercicio político y de liderazgo de la mujer. Entiéndase lo establecido en el Artículo 7 de la Ley N° 243, Contra el Acoso y la Violencia Política hacia las Mujeres.

14. Violencia institucional. Es toda acción u omisión de servidoras o servidores públicos o de personal de instituciones privadas, que implique una acción discriminatoria, prejuiciosa, humillante y deshumanizada que retarde, obstaculice, menoscabe o niegue a las mujeres el acceso y atención al servicio requerido.

15. Violencia en la familia. Es toda agresión física, psicológica o sexual cometida hacia la mujer por el cónyuge o excónyuge, conviviente o exconviviente, o su familia, ascendientes, descendientes, hermanas, hermanos, parientes civiles o afines en línea directa y colateral, tutores o encargados de la custodia o cuidado.

16. Violencia contra los derechos y la libertad sexual. Es toda acción u omisión, que impida o restrinja el ejercicio de los derechos de las mujeres a disfrutar de una vida sexual libre, segura, afectiva y plena o que vulnere su libertad de elección sexual.

Fuente: Natasha Loayza (representante de ONU Mujeres, Organización de las Naciones Unidas para las Mujeres) Patricia Brañez (activista de los derechos de las mujeres e investigadora del comité impulsor).",[0. 0. 0. ... 0. 0. 0.],politico cateto violencia genero exist mayoritariament mujer mujer tipo violencia violencia sica toda acci ocasiona lesion corpor interno externo ambo tempor permanent manifiesta forma inmediata largo plazo empleando fuerza sica arma cualquier medio violencia feminicida acci extrema violencia viola derecho fundament vida causa muert mujer hecho serlo violencia psicol gica conjunto accion sistem tica desvalorizaci intimidaci control comportamiento decision mujer consecuencia disminuci autoestima depresi inestabilidad psicol gica desorientaci incluso suicidio violencia medi tica aquella producida medio masivo comunicaci trav publicacion difusi mensaj gene estereotipada promueven sumisi explotaci mujer injurian difaman discriminan deshonran humillan atentan dignidad nombr imagen violencia simb lica encubierta mensaj valor mbolo cono signo imposicion social econ mica tica cultural creencia religiosa transmiten reproducen consolidan relacion dominaci exclusi desigualdad discriminaci naturalizando subordinaci mujer violencia dignidad honra nombr toda expresi verbal escrita ofensa insulto difamaci calumnia amenaza tendenciosa blica desacredita descalifica desvaloriza degrada afecta nombr dignidad honra reputaci mujer violencia sexual toda conducta ponga riesgo autodeterminaci sexual acto sexual toda forma contacto acceso carnal genit genit amenac vulner restrinja derecho ejercicio vida sexual libr segura efectiva plena autonom libertad sexual mujer violencia derecho reproductivo acci omisi impid limita vulnera derecho mujer informaci orientaci atenc integr tratamiento embarazo rdida parto puerperio lactancia decidir libr responsablement mero espaciamiento hija hijo ejerc maternidad segura elegir anticonceptivo seguro violencia servicio salud toda acci discriminadora humillant deshumanizada omit niega restring acceso atenc eficaz inmediata informaci oportuna part person salud poniendo riesgo vida salud mujer violencia patrimoni econ mica toda acci omisi afectar bien propio ganancial mujer ocasiona menoscabo patrimonio valor recurso controla limita ingreso econ mico disposici mismo priva medio indispens vivir violencia labor toda acci produc cualquier mbito trabajo part cualquier persona superior igual inferior jerarqu discrimina humilla amenaza intimida mujer obstaculiza supedita acceso empleo permanencia ascenso vulnera ejercicio derecho violencia sistema educativo plurinacion acto agresi sica psicol gica sexual cometido mujer sistema educativo regular alternativo especi superior violencia ejercicio tico liderazgo mujer enti ndase establecido culo acoso violencia tica hacia mujer violencia institucion toda acci omisi servidora servidor blico person institucion privada impliqu acci discriminatoria prejuiciosa humillant deshumanizada retard obstaculic menoscab niegu mujer acceso atenc servicio requerido violencia familia toda agresi sica psicol gica sexual cometida hacia mujer nyug nyug convivient exconvivient familia ascendient descendient hermana hermano parient civil afin directa colater tutor encargado custodia cuidado violencia derecho libertad sexual toda acci omisi impida restrinja ejercicio derecho mujer disfrutar vida sexual libr segura afectiva plena vulner libertad elecci sexual fuent natasha loayza representant mujer organizaci nacion unida mujer patricia activista derecho mujer investigadora comit impulsor,-1.0,0.1209712103009224,0.013471893966197968,0.057455141097307205
17,35,i_t19HsTKZo,UCzH-I9LM3Mq-KojV1_z0UIg,"Que gracioso el Moto, intentando criticar a Abascal en esos tiempo y hoy día el mismo Motos se dio cuenta que la izquierda feminazi se metio fon el y ahora hasta el wsta en contra de ellos jajajaj",[0. 0. 0. ... 0. 0. 0.],gracioso moto intentando criticar abasc tiempo mismo moto cuenta izquierda feminazi metio ahora wsta jajajaj,-1.0,0.8038017153739929,0.5280761122703552,0.5468444228172302
18,38,i_t19HsTKZo,UCw8J7RS9G-74pd4cgaENE0A,"Eres un demagogo y simplificas mucho estos problemas, la ley esta bien pero se tendra que modificar el parte. Tus mitines han sido distintos, falso, eres muy falso",[0. 0. 0. ... 0. 0. 0.],demagogo simplifica problema bien tendra modificar part mitin sido distinto falso falso,-1.0,0.02610880881547928,0.024268751963973045,0.01873045600950718
19,39,i_t19HsTKZo,UCKzlhpRvQpcU6F30t3OScxA,"Todo el mundo criticando acerrimamente al partido de VOX por su machismo feroz y acabó de darme cuenta que si eso que dice es machismo yo también debería ser considerada como tal pues solo escucho sensatez en sus palabras y como mujer no me siento ofendida, más bien estaria más tranquila al saber que un violador asqueroso no vuelva a ver la luz del dia. Este mundo se ha ido a la 💩",[0. 0. 0. ... 0. 0. 0.],mundo criticando acerrimament partido machismo feroz acab darm cuenta dice machismo tambi deber considerada pue solo escucho sensatez palabra mujer siento ofendida bien estaria tranquila saber violador asqueroso vuelva mundo,-1.0,0.10064127296209335,0.00904891174286604,0.0343136303126812
20,40,I4TSXVPr8_8,UC_idcXD8QubEAgGcYitlgRA,"Violencia de género? Difiero de eso, no he visto que cierto tipo de personas maltraten a hombres o mujeres solo por el hecho de ser hombres o mujeres, como lo hacían los n@zis que iban @s*sinando judios solo por ser judios.",[0. 0. 0. ... 0. 0. 0.],violencia nero difiero visto cierto tipo persona maltraten hombr mujer solo hecho hombr mujer iban sinando judio solo judio,-1.0,0.39790868759155273,0.01036735437810421,0.09528248012065887
21,41,I4TSXVPr8_8,UCdcKBW7t2pM0B4rQ-yDjpFQ,"- Usted se dejó maltratar durante años por un novio maltratador y luego nos culpa a todos los hombres inocentes, que somos la inmensísima mayoría.

- También victimiza a todas las mujeres dignas y valientes que no se dejan maltratar como usted, que son la inmensísima mayoría. 

-Entonces usted misma es una calumniadora y maltratadora pero multiplicado exponencialmente.

- Usted afirma  “A mí me pegaron, me quemaron, me violaron, me dejaron en un descampado, me asfixiaron, me insultaron y me humillaron”. Esta es una descripción tan truculenta y dramática que cualquiera pensaría en el brutal asesinato de la pobre Sandra Palo, PERO USTED NI SIQUIERA DENUNCIÓ NUNCA AL PRESUNTO CRIMINAL, que casualmente era su novio.

P.D.: Le voy a formular varias preguntas por mera curiosidad: 

- Si un hombre, en el legítimo ejercicio de su libertad sexual y sentimental, rechaza a una mujer por su sobrepeso, (o por una eventual falta de inteligencia, autoestima o belleza), ¿se convierte también en un machista y un maltratador?

- ¿Cuánto dinero gana usted al año por sus cursos y conferencias por toda la geografía nacional, (financiados por diversas instituciones públicas y privadas), además de con sus libros, (generosamente promocionados por esas mismas instituciones),?

- De cuántos cargos institucionales o para-institucionales disfruta usted y cuánto dinero percibe por ellos?.  

- ¿Opositó usted para acceder a dichos cargos o fueron adjudicados a dedo?.",[0. 0. 0. ... 0. 0. 0.],ust maltratar novio maltratador luego culpa hombr inocent inmen sima mayor tambi victimiza toda mujer digna valient dejan maltratar ust inmen sima mayor entonc ust misma calumniadora maltratadora multiplicado exponencialment ust afirma pegaron quemaron violaron dejaron descampado asfixiaron insultaron humillaron descripci truculenta dram tica cualquiera pensar brutal asesinato pobr sandra palo ust siquiera denunci nunca presunto crimin casualment novio formular varia pregunta mera curiosidad hombr timo ejercicio libertad sexual sentiment rechaza mujer sobrepeso eventu falta inteligencia autoestima belleza conviert tambi machista maltratador dinero gana ust curso conferencia toda geograf nacion financiado diversa institucion blica privada adem libro generosament promocionado misma institucion nto cargo institucional institucional disfruta ust dinero percib oposit ust acced dicho cargo adjudicado dedo,-1.0,0.1848411113023758,0.017283152788877487,0.07363390922546387
22,44,I4TSXVPr8_8,UC5dSd0_A-hmamq7Ev511bEA,Mi hermana está sufriendo biolencia de género y su marido y abogada compran a todo los de violencia de género violencia de género es una mentira ami hermana ni abogado y jueces ni procurador la ayudan stusl mente está en la calle porke la sacaron de su casa estando casada 30 años y los de violencia de género no la ayudan eso es una mentira violencia de género no silve mi hermana se yama candelaria almonte es dominicana y violencia de género de Cáceres Extremadura no las ayudan y vivía en arroyó de la  luz su abogado Sergio vautista se vendió  y todos y teniendo pruevas contundente no la ayuda nadie le kiraron sus hijo y su vida,[0. 0. 0. ... 0. 0. 0.],hermana sufriendo biolencia nero marido abogada compran violencia nero violencia nero mentira hermana abogado juec procurador ayudan stusl ment call pork sacaron casa casada violencia nero ayudan mentira violencia nero silv hermana yama candelaria almont dominicana violencia nero cere extremadura ayudan arroy abogado sergio vautista vendi prueva contundent ayuda nadi kiraron hijo vida,-1.0,0.07579557597637177,0.011847715824842453,0.052061375230550766
23,45,I4TSXVPr8_8,UCcR16ALIZO0521pOw0jEWrQ,Si y lo peor es la incomprensión 🙌 Campeona,[0. 0. 0. ... 0. 0. 0.],peor incomprensi campeona,-1.0,0.07065501809120178,0.01686844788491726,0.04232072830200195
24,48,I4TSXVPr8_8,UCMoXRt2ykgwFe20tUxKB89Q,la violencia de genero es un problema leve,[0. 0. 0. ... 0. 0. 0.],violencia genero problema leve,-1.0,0.044081468135118484,0.008360307663679123,0.015188193880021572
25,52,I4TSXVPr8_8,UC2WWQYArUo3HmpTQZCQrSfw,la violencia de genero significa que te maltratan solo por el hecho de ser mujer..en este caso es violencia de pareja o violencia familiar,[0. 0. 0. ... 0. 0. 0.],violencia genero significa maltratan solo hecho mujer caso violencia pareja violencia familiar,-1.0,0.08607250452041626,0.008874982595443726,0.01882236637175083
26,53,I4TSXVPr8_8,UCzFEJo7HzqEfxg4nBYltQNw,"Es violencia, horrorosa, pero ¿por qué ""de género""? Si estas cosas se dan entre lesbianas y homosexuales, entre padres/madres e hijos/as",[0. 0. 0. ... 0. 0. 0.],violencia horrorosa nero cosa lesbiana homosexual padr madr hijo,-1.0,0.47679126262664795,0.04166097193956375,0.13851843774318695
27,54,I4TSXVPr8_8,UCXUE6wPGk6wVPiPV-4_RB-A,"No existe la violencia de género. Obviamente existe la violencia de los psicópatas, sociópatas y otros enfermos mentales, sean hombre o mujer, maltratando a hombre o mujer. Pero nada, seguid así.",[0. 0. 0. ... 0. 0. 0.],exist violencia nero obviament exist violencia psic pata soci pata enfermo mental hombr mujer maltratando hombr mujer seguid,-1.0,0.024816520512104034,0.014709057286381721,0.02646772190928459
28,55,I4TSXVPr8_8,UCvwciKU64Cvxn2z5E-GM5EA,"La educación está al principio de su fin, es un puto desastre",[0. 0. 0. ... 0. 0. 0.],educaci principio puto desastr,-1.0,0.016846273094415665,0.006978161167353392,0.016473181545734406
29,56,I4TSXVPr8_8,UCvwciKU64Cvxn2z5E-GM5EA,1 de cada 3???? De donde se saca esos datos no me jodas...,[0. 0. 0. ... 0. 0. 0.],cada saca dato joda,-1.0,0.05602910742163658,0.03572012484073639,0.04817657172679901
30,58,I4TSXVPr8_8,UCvwciKU64Cvxn2z5E-GM5EA,"La violencia no tiene género, así como la tolerancia tampoco",[0. 0. 0. ... 0. 0. 0.],violencia nero tolerancia tampoco,-1.0,0.03812594711780548,0.005652926862239838,0.016240479424595833
31,59,I4TSXVPr8_8,UCrsZHdJArEsoft7E-ctmzWw,00:04 La violencia no tieme genero.....y punto,[0. 0. 0. ... 0. 0. 0.],violencia tiem genero punto,-1.0,0.08484939485788345,0.009101536124944687,0.02054990828037262
32,61,iokz2R67Azk,UCvvjfQjzpONL1sYNoU_3zPA,Detrás de cualquier caso de violencia de género la mayoría de las veces hay un trasfondo. A partir de aquí la información es privada y nunca sabremos el porqué la persona responsable del homicidio actuó de tal manera. Sea cual sea el género afectado.,[0. 0. 0. ... 0. 0. 0.],detr cualquier caso violencia nero mayor vece trasfondo partir informaci privada nunca sabremo porqu persona respons homicidio actu manera nero afectado,-1.0,0.016501890495419502,0.008806241676211357,0.01415299903601408
33,64,iokz2R67Azk,UCXtkIV08lx-xW9sQ37pw8cw,"En ESPAÑA si una mujer, con antecedentes por falsas denuncias, DENUNCIA POR MALOS TRATOS A UN HOMBRE SIN ANTECEDENTES, EL HOMBRE VA AL CALABOZO, ORDEN DE ALEJAMIENTO Y LA MUJER SE PUEDE ACOJER A UNA PENSIÓN DE 500 EUROS. ES DECIR LA PRESUNCIÓN DE INOCENCIA EN UN CASO DE VIOLENCIA DE GENERO ES ABOLIDA PARA UN HOMBRE.",[0. 0. 0. ... 0. 0. 0.],espa mujer antecedent falsa denuncia denuncia malo trato hombr antecedent hombr calabozo orden alejamiento mujer pued acoj pensi euro decir presunci inocencia caso violencia genero abolida hombr,-1.0,0.07371260970830917,0.017464522272348404,0.03419995307922363
34,66,iokz2R67Azk,UCMAAgfh2Jg_ebezlXJMznmw,"Los políticos debieran ser sometidos a estudios neurocientificos y son aptos, su disonancias cognitiva, sería mínima, con lo cual no se generarían este tipo de atropelló a las leyes de la naturaleza. Mas biologia y menos ideología.

Por supuesto es mas facil opinar sin saber que estudiar ciencia, la cual en ciertos campos como este, se desacredita",[0. 0. 0. ... 0. 0. 0.],tico debieran sometido estudio neurocientifico apto disonancia cognitiva nima generar tipo atropel ley naturaleza biologia meno ideolog supuesto facil opinar saber estudiar ciencia cierto campo desacredita,-1.0,0.08950770646333694,0.007161740679293871,0.038340676575899124
35,68,iokz2R67Azk,UCPcu2woLtMGWhewrOo5YJoA,"Violencia es violencia, sea de genero o familiar, si ahí abuso o maltrato fisico, psicologico, es violencia y se condena por la ley.
Ademas el hombre no solo ataca a la mujer por mujer, o tiene problemas mentales, adiccion con drogas, problemas de ira o psicologicos, no es por el simple hecho de ser hombre que le sale de la nada ganas de pegar a una mujer por ser mujer, siempre es por motivos subjetivos.
Un delito es un delito sea quien sea el que lo cometio y quien lo recibe.",[0. 0. 0. ... 0. 0. 0.],violencia violencia genero familiar abuso maltrato fisico psicologico violencia condena adema hombr solo ataca mujer mujer problema mental adiccion droga problema psicologico simpl hecho hombr sale gana pegar mujer mujer siempr motivo subjetivo delito delito cometio recib,-1.0,0.07455848902463913,0.01523613277822733,0.03559199720621109
36,69,iokz2R67Azk,UCc7yI2gLxOmNfUY0S34YIrA,La ley de violencia de género es una vergüenza jurídicamente hablando y en este vídeo solo se dicen mentiras para justificar esa barbaridad,[0. 0. 0. ... 0. 0. 0.],violencia nero verg enza dicament hablando solo dicen mentira justificar barbaridad,-1.0,0.013036211021244526,0.0063354806043207645,0.01353551633656025
37,72,iokz2R67Azk,UCbEvC7Ft6-MO4ZGfCVJ7rag,Es desigualdad de derecho mal toda la ley está para el lado de la mujer ...te meten preso y te quitan todo ...Ami m paso ...solo por q es mujer ...y aora ellas dicen cualquier cosa y vos vas preso esa es la realidad ...,[0. 0. 0. ... 0. 0. 0.],desigualdad derecho toda lado mujer meten preso quitan paso solo mujer aora dicen cualquier cosa preso realidad,-1.0,0.6269690990447998,0.00911854300647974,0.11358913034200668
38,73,iokz2R67Azk,UCiVqJQi_hlxMwFOwNsnJkTQ,"Espero que cuando pasen los años y la Historia pase factura, no borréis este vídeo. Un saludo.",[0. 0. 0. ... 0. 0. 0.],espero pasen historia pase factura borr saludo,-1.0,0.025685250759124756,0.00957822147756815,0.020514553412795067
39,74,iokz2R67Azk,UCGC_Bd7RjZqgTHd6vg2RwSQ,Tengo claro que voy a votar a VOX sólo para que deroguen está locura del feminismo y de odio al hombre. Hay que restablecer la igualdad entre hombres y mujeres.,[0. 0. 0. ... 0. 0. 0.],claro votar deroguen locura feminismo odio hombr restablec igualdad hombr mujer,-1.0,0.1718229055404663,0.009712809696793556,0.03247089684009552
40,75,iokz2R67Azk,UCGC_Bd7RjZqgTHd6vg2RwSQ,"El feminismo es una ESTAFA INTELECTUAL, el feminismo es la antítesis de la igualdad",[0. 0. 0. ... 0. 0. 0.],feminismo estafa intelectu feminismo tesi igualdad,-1.0,0.0846036970615387,0.01509922556579113,0.02828071266412735
41,76,iokz2R67Azk,UCgaGYspabeGFpNyTk1xuv5Q,Basura,[0. 0. 0. ... 0. 0. 0.],basura,-1.0,0.07428523898124695,0.03373076394200325,0.055244576185941696
