,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggresive
10,AsMZK3aGFHs,UCQQPt0q6eziX6_1IgdTr4jQ,Todos territorios,[0. 0. 0. ... 0. 0. 0.],territorio,0.0,0.06934960186481476,0.04660467058420181,0.054026588797569275
11,AsMZK3aGFHs,UCgis5MTYBpYQ6jezH45TYWQ,"Me da risa, como los espanoles consideran que no hay duda de que ceuta y melilla son espanolas, pero si les preguntas sobre Gibraltar, no hay manera de que haya un exclave britanico en territorio espanol",[0. 0. 0. ... 0. 0. 0.],risa espanol consideran duda ceuta melilla espanola pregunta gibraltar manera exclav britanico territorio espanol,0.0,0.0643763542175293,0.00724713783711195,0.03859621658921242
12,AsMZK3aGFHs,UCwh9i0Oy9eizhXcWfphJ82g,nunca viaje a alguno de esos territorios pero en un futuro me gustaria viajar a las Islas Cies ;),[0. 0. 0. ... 0. 0. 0.],nunca viaj alguno territorio futuro gustaria viajar isla cie,0.0,0.1967145949602127,0.009821885265409946,0.05936085432767868
13,3FFOxhBSYAs,UCcsTtlbw_QfEn9Tms_x6YTg,"Las palabras son importantes y el titular marca el contenido. Si ustedes dicen que pertenecen a España, como si fueran un objeto, y no dicen SON España, dejan claro sesgo y no merece por mi parte escuchar más por más que me lo digan los ingleses con presentedores hispanoamericanos.👎
  ¿Porqué las islas del Canal de La Mancha ( English Channel) pertenecen a Reino Unido? Ese titular no lo leerán en BBC.",[0. 0. 0. ... 0. 0. 0.],palabra important titular marca contenido usted dicen pertenecen espa objeto dicen espa dejan claro sesgo merec part escuchar digan ingles presentedor hispanoamericano porqu isla canal mancha english channel pertenecen reino unido titular leer,0.0,0.04524130001664162,0.005628669168800116,0.02508605644106865
14,3FFOxhBSYAs,UC4MFpsxnGINktmU_-KxmmFA,"Por reclamar pueden reclamar lo que les venga en gana, otra cosa es que tengan una base histórica real y/o que lo consigan. También reclaman las Islas Canarias (sin base alguna, solo la cercanía), todo el Sáhara Occidental (casi sin base alguna, quitando algunos documentos firmados entre algunas tribus concretas en x momento con el sultán de Marruecos, pero vamos apenas tienen base legal para reclamarlo y ahí los tienes ocupando ya casi todo el territorio) y así podemos seguir, pues tienen también litigios fronterizos con otros Estados como Mauritania y Argelia. Si entramos en ese juego de reclamar, por reclamar, España podría reclamar cerca de 20 millones de km2, la superficie de Rusia aproximadamente. P.D. Espero un vídeo similar, sobre las colonias de los EEUU, Holanda, Reino Unido, Francia y otros más, repartidos por todo el mundo (cada Estado con el respectivo vídeo sobre sus colonias). Cosa que por cierto Ceuta y Melilla no lo son, pues España no tiene colonia alguna. Un saludo.",[0. 0. 0. ... 0. 0. 0.],reclamar pueden reclamar venga gana cosa base hist rica real consigan tambi reclaman isla canaria base alguna solo cercan hara occident casi base alguna quitando documento firmado tribu concreta momento sult marrueco vamo apena base legal reclamarlo ocupando casi territorio podemo seguir pue tambi litigio fronterizo mauritania argelia entramo juego reclamar reclamar espa podr reclamar cerca millon superfici rusia aproximadament espero similar colonia eeuu holanda reino unido francia repartido mundo cada respectivo colonia cosa cierto ceuta melilla pue espa colonia alguna saludo,0.0,0.7303711175918579,0.012945059686899185,0.27005937695503235
15,3FFOxhBSYAs,UCPzBFUQfcT-d2Yewue3Kd-g,Marruecos es uno de los paises mas antiguos del mundo como dices que ceuta y melilla eran españolas antes de q existiera marruecos,[0. 0. 0. ... 0. 0. 0.],marrueco pais antiguo mundo dice ceuta melilla espa ola existiera marrueco,0.0,0.5831637978553772,0.013944350183010101,0.17769508063793182
16,3FFOxhBSYAs,UCbESAkTAuJFSIhWrhiLL3dw,Las dos últimas colonias en África.,[0. 0. 0. ... 0. 0. 0.],ltima colonia frica,0.0,0.050637368112802505,0.027733176946640015,0.03353643789887428
17,3FFOxhBSYAs,UCZkznxpgs3-YvHKuGHWG3ag,"Ah es que Marruecos,  no es dueño de esos territorios , yo pensaba que los habían colonizado los españoles siglos atrás  a Marruecos,  entonces cabe el refrán que dice  LO QUE NO FUE EN SU AÑO , NO FUE EN  TU DAÑO MARRUECOS.",[0. 0. 0. ... 0. 0. 0.],marrueco territorio pensaba colonizado espa ole siglo marrueco entonc cabe refr dice marrueco,0.0,0.3361419439315796,0.009955797344446182,0.13251511752605438
18,3FFOxhBSYAs,UCj8aIGjKH5cOoyi0VprqPbw,Somos No es árabes marroquín es barber amazigh hablamos darija árabe entonces marroquin original amazigh,[0. 0. 0. ... 0. 0. 0.],rabe marroqu barber amazigh hablamo darija rabe entonc marroquin origin amazigh,0.0,0.033072374761104584,0.010413535870611668,0.021406102925539017
19,3FFOxhBSYAs,UCGx9tqxk2GYxdyFTMoFwQbQ,"Marruecos no existía cuando España adquirió Ceuta y Melilla hace 500 años, por ende no puede reclamarlos como suyos, FIN.",[0. 0. 0. ... 0. 0. 0.],marrueco exist espa adquiri ceuta melilla hace end pued reclamarlo,0.0,0.11012336611747742,0.010289515368640423,0.039692312479019165
20,3FFOxhBSYAs,UCkATXEgXbCwxRWBlN4EuEKA,"Robo con derecho, la ley de la jungla  por eso España tiene que jogar la copa de África",[0. 0. 0. ... 0. 0. 0.],robo derecho jungla espa jogar copa frica,0.0,0.08075398206710815,0.02245260961353779,0.05183371156454086
21,3FFOxhBSYAs,UCSH6sycmNLnFPm3XHF9e17g,"Migrantes no, inmigrantes. Solo migran las aves.",[0. 0. 0. ... 0. 0. 0.],migrant inmigrant solo migran ave,0.0,0.407664954662323,0.016081809997558594,0.18242667615413666
22,3FFOxhBSYAs,UCIGmrIv2ZNY98fs3Terwsvg,ceuta y melilla son dos ciudades.                      españolas 👍🇪🇦❤️ desde hace unos setecientos años 🤷‍♂️❤️🇪🇦👍,[0. 0. 0. ... 0. 0. 0.],ceuta melilla ciudad espa ola hace seteciento,0.0,0.0213305801153183,0.008581569418311119,0.010436450131237507
23,3FFOxhBSYAs,UCQ2t--a1pDSnLiuROQ9X-DA,No confundir marruecos con el rif y con el sahara😂.,[0. 0. 0. ... 0. 0. 0.],confundir marrueco sahara,0.0,0.09939219802618027,0.009405700489878654,0.04864073544740677
24,3FFOxhBSYAs,UCX2Ge2kfQotFtX5gP0WC1Vw,Deberian conquistar canarias esta en el sur de marruecos,[0. 0. 0. ... 0. 0. 0.],deberian conquistar canaria marrueco,0.0,0.40671923756599426,0.009344728663563728,0.14094145596027374
25,3FFOxhBSYAs,UC9Du-by9TVNs3mfi4WkzhOw,"España desde la época de los romanos estaba una parte en europa y otra en África. La de África era casi igual de grande que la de la península y llegaba hasta los Montes Atlas. Eso fue así hasta final  el siglo XIX, y parte reconquistados por franco y regalados por el régimen del 78, como paso con el sahara.",[0. 0. 0. ... 0. 0. 0.],espa poca romano part europa frica frica casi igual grand nsula llegaba mont atla final siglo part reconquistado franco regalado gimen paso sahara,0.0,0.015697864815592766,0.009294144809246063,0.013990510255098343
26,3FFOxhBSYAs,UCWGRx7wYhYC1S2RqFZTM5kQ,"A ver si os hacéis la misma pregunta con todas las colonias de Inglaterra, en especial me interesa Gibraltar...",[0. 0. 0. ... 0. 0. 0.],misma pregunta toda colonia inglaterra especi interesa gibraltar,0.0,0.19388669729232788,0.01161213405430317,0.051312632858753204
27,3FFOxhBSYAs,UCm8OWz9JxMrhwnVA3vSFCDg,Tengamos en cuenta que la relación entre la península y Ceuta es bastante anterior a la conquista de ésta por parte de Portugal. El conde Don Julián fue parte implicada en la caída del reino visigodo a manos de los musulmanes.,[0. 0. 0. ... 0. 0. 0.],cuenta relaci nsula ceuta bastant anterior conquista part portug cond juli part implicada reino visigodo mano musulman,0.0,0.022829292342066765,0.010270507074892521,0.02167990431189537
28,ik1H9JEL4FY,UC-on7XTs6jTT3ESosMOtAdQ,Muy buen tema. Pero no se entiende lo que dice porque se acelera y su lengua le falla. No se entiende bien.,[0. 0. 0. ... 0. 0. 0.],buen tema entiend dice acelera lengua falla entiend bien,0.0,0.018320610746741295,0.013843011111021042,0.014734773896634579
29,ik1H9JEL4FY,UCvuNRPY3y43YaZvIYnpup8Q,Mi país empaña,[0. 0. 0. ... 0. 0. 0.],empa,0.0,0.07258420437574387,0.05351637676358223,0.05729369446635246
30,ik1H9JEL4FY,UCNBcNNfdIpv9vWgpRumxGsA,¿ Y no se les ocurrió negociar un corredor para Llivia ?,[0. 0. 0. ... 0. 0. 0.],ocurri negociar corredor llivia,0.0,0.022664329037070274,0.019889067858457565,0.02260204777121544
31,ik1H9JEL4FY,UCU9KSE1TAoz4gJTwfwMHJCg,Si fuera por España no existirá Cataluña a sin que Llovía existe gracias a los Catalanes,[0. 0. 0. ... 0. 0. 0.],espa existir catalu llov exist gracia catalan,0.0,0.015892991796135902,0.018837038427591324,0.020029360428452492
32,ik1H9JEL4FY,UCdfJoNuI3mkx1ekBoFeHDBA,La bandera de Llivia se parece a la de Puerto Rico,[0. 0. 0. ... 0. 0. 0.],bandera llivia parec puerto rico,0.0,0.05869624391198158,0.012978238984942436,0.030367536470294
33,ik1H9JEL4FY,UCMeU21D66yYL_ZlI-QDU-Cg,Que mamadas mejor un bolado a ver quien se queda con ella y listo se quitan de tonterias,[0. 0. 0. ... 0. 0. 0.],mamada mejor bolado queda listo quitan tonteria,0.0,0.09427523612976074,0.023331057280302048,0.03298578038811684
34,ik1H9JEL4FY,UCucqhhW2yOVSYPEC5FAXYFA,Esa isla es literalmente el hijo de una areja divorciada,[0. 0. 0. ... 0. 0. 0.],isla literalment hijo areja divorciada,0.0,0.21573972702026367,0.1090099886059761,0.08720771223306656
35,ik1H9JEL4FY,UC86cy2YtoqUvpyW-W6-SpCw,España ni existía en el 1659.,[0. 0. 0. ... 0. 0. 0.],espa exist,0.0,0.07872975617647171,0.03230472281575203,0.0507587231695652
36,ik1H9JEL4FY,UCPbKvmojMHr9B8iL3kMZkZg,😮... Jdr! También le robaron territorio como a México 😢,[0. 0. 0. ... 0. 0. 0.],tambi robaron territorio xico,0.0,0.1177539974451065,0.019085608422756195,0.03492250293493271
37,ik1H9JEL4FY,UC78qIDPqrVdrCEJaJw0Qrlg,Gracias a Dios que Sánchez no les a puesto el ojo sino ya los hubiera regalado a los gabachos,[0. 0. 0. ... 0. 0. 0.],gracia dio nchez puesto sino regalado gabacho,0.0,0.01453389972448349,0.008916696533560753,0.00973354373127222
38,ik1H9JEL4FY,UCG9eGnjeazhv_tx_cqZdj0Q,"Like si apareció tu casa 🤣

👇",[0. 0. 0. ... 0. 0. 0.],like apareci casa,0.0,0.05501215532422066,0.03771267831325531,0.03480720892548561
39,BUbXwUbarNI,UCWwTVz_MYcB0LHEcns8YafQ,"Que no lo hablen , no los quiero en mi cultura . Viva México y el idioma español.",[0. 0. 0. ... 0. 0. 0.],hablen quiero cultura viva xico idioma espa,0.0,0.053553979843854904,0.009073891676962376,0.024931861087679863
40,BUbXwUbarNI,UCXwA32mB9P2Azg7BaYU_Ggw,LO IMPORTANTE ES QUE BRASIL NO DEBERIA ESTAR EXISTIR,[0. 0. 0. ... 0. 0. 0.],important brasil deberia existir,0.0,0.051320090889930725,0.018092194572091103,0.02636365033686161
41,BUbXwUbarNI,UCYpKumaJqmpa39wMIJAPSgQ,"En Sudamérica ya nadie habla español, todos hablan un extraño dialecto sin sentido, especialmente los chilenos y argentinos. 😔😔😔",[0. 0. 0. ... 0. 0. 0.],sudam rica nadi habla espa hablan extra dialecto especialment chileno argentino,0.0,0.3411686420440674,0.01076049730181694,0.12132368981838226
42,BUbXwUbarNI,UCtK6Jz05o1hKouYvXY_bECw,"Buenas tarde , con el respeto y admiración que se merecen los que hacen esta publicaciones recuerdo a los investigadores de esta pagina que la isla La Española en la actualidad y desde inicio del siglo xix ha estado dividida en lo que es la Republica de Haití y la Republica Dominicana no un solo pais como lo mencionan el documental Fueron territorios de ESPAÑA pero YA NO hablan español. Hago el comentario como una forma de contribuir a que las informaciones sean puesta correctamente puesto que lo ven  y lo escuchan un sin numero de personas de todos los niveles de conocimientos",[0. 0. 0. ... 0. 0. 0.],buena tard respeto admiraci merecen hacen publicacion recuerdo investigador pagina isla espa actualidad inicio siglo dividida republica hait republica dominicana solo pai mencionan document territorio espa hablan espa hago comentario forma contribuir informacion puesta correctament puesto escuchan numero persona nivel conocimiento,0.0,0.030506297945976257,0.006369962822645903,0.01639348827302456
43,BUbXwUbarNI,UCmqnkNTrtD6rqEcs83c1Qig,"Hay que aclarar que esos territorios fueron apropiados por la corona española, y no por los súbditos, que  son sólo eso...súbditos.",[0. 0. 0. ... 0. 0. 0.],aclarar territorio apropiado corona espa bdito bdito,0.0,0.10542307794094086,0.01853974349796772,0.034345030784606934
44,BUbXwUbarNI,UCtgt-mq1EbTSkQdcAYV5Qbw,Desconocia esa historia. gracias por traermela,[0. 0. 0. ... 0. 0. 0.],desconocia historia gracia traermela,0.0,0.027506593614816666,0.017921095713973045,0.022396937012672424
45,BUbXwUbarNI,UChz4H8vZyNqOreNY27Qz_Xg,falta Sidi Ifni,[0. 0. 0. ... 0. 0. 0.],falta sidi ifni,0.0,0.02999158948659897,0.01400308683514595,0.018684569746255875
46,BUbXwUbarNI,UCbUo8x24v429hWgIpvTzgkA,"BUENAS TARDES

Hay un uso erroneo de las banderas en el video, no solo de la española, sino de la inglesa/britanica (que no es lo mismo), la francesa y la estadounidense.

Al usar la bandera española, usa la bandera de la Cruz de Borgoña Imperial en casos que tendría que usar la badera rojigualda🇪🇦, en uso desde el reinado de Carlos III, por el año de los hechos históricos, como cuando habla de la venta de las islas de Oceania a Alemania, la perdida de territorios en la guerra 🇪🇦hispano-norteamericana🇺🇲, o la perdida de Haiti ante Francia (también aquí pone la bandera tricolor🇫🇷 tras la revolución francesa cuando deberia poner la bandera de los borbones blanca con flores de lis azules)

Hay también errores en la bandera usada por Inglaterra/Gran Bretaña, antes del Reino Unido, que no pasó de ser la bandera de la Cruz de San Jorge en rojo sobre fondo blanco🏴󠁧󠁢󠁥󠁮󠁧󠁿 a ser la unión de las banderas de Inglaterra, Escocia e Irlanda en epoca de la dinastia inglesa de los Hannover, aproximadamente poco antes del establecimiento de las 13 colonías americanas y de la revolución americana contra Gran Bretaña, como entonces se denominaba, no el Reino Unido, con el Acta de la Union Jack, primero sin el Aspa de la Cruz de San Andrés, ésta incluida posteriormente cuando se formó el Reino Unido de Gran Bretaña e Irlanda (🏴󠁧󠁢󠁥󠁮󠁧󠁿+🏴󠁧󠁢󠁳󠁣󠁴󠁿+🇯🇪=🇬🇧), y que tras la independencia de la República Libre de Irlanda (Eire), su nombre pasó a ser Reino Unido de Gran Bretaña e Irlanda del norte, no habiendo cambios en la bandera y conservando la Cruz de San Andrés en su bandera🇬🇧.

La bandera de la antigua Alemania en esa época está bien usada.

Y a la de EE.UU. hay que quitarle estrellas en cada momento histórico 🇺🇲-⭐️-⭐️-⭐️-⭐️-⭐️... 😉

En internet hay suficientes imagenes de banderas para que hubiesen sido utilizadas correctamente, salvo que estos hechos los ignorase... 🤔📖📚

Después, mencionar tambien que faltan muchos, muchos territorios y paises donde se habló español y donde actualmente o no se habla o su uso es residual.

Como muchos han señalado, hay dos casos muy graves al no haber sido mencionados, aunque hay otros muchos: Filipinas y el Sahara Occidental.

Si requiere asesoramiento al hacer sus vídeos, puede preguntarme. Encantado de poderle ayudar.

UN SALUDO",[0. 0. 0. ... 0. 0. 0.],buena tard erroneo bandera video solo espa sino inglesa britanica mismo francesa estadounidens usar bandera espa bandera cruz borgo imperi caso tendr usar badera rojigualda reinado carlo hecho hist rico habla venta isla oceania alemania perdida territorio guerra hispano norteamericana perdida haiti francia tambi pone bandera tricolor tra revoluci francesa deberia poner bandera borbon blanca flore azul tambi error bandera usada inglaterra gran breta reino unido bandera cruz jorg rojo fondo blanco bandera inglaterra escocia irlanda epoca dinastia inglesa hannov aproximadament establecimiento colon americana revoluci americana gran breta entonc denominaba reino unido acta union jack primero aspa cruz andr incluida posteriorment form reino unido gran breta irlanda tra independencia blica libr irlanda eir nombr reino unido gran breta irlanda nort cambio bandera conservando cruz andr bandera bandera antigua alemania poca bien usada quitarl estrella cada momento hist rico internet suficient imagen bandera sido utilizada correctament salvo hecho ignoras despu mencionar tambien faltan territorio pais habl espa actualment habla residu alado caso grave haber sido mencionado aunqu filipina sahara occident requier asesoramiento hacer deo pued preguntarm encantado poderl ayudar saludo,0.0,0.7155682444572449,0.021784722805023193,0.3055192232131958
47,BUbXwUbarNI,UCYqTEZ1EtVkOfBCHyc79ZmQ,"No importa que ya no sea asi, buena suerte para esos paises que de seguro se sienten bien hablando otro idioma como por ejemplo Filipina y Jamaica! El idioma español deberia solo hablarse en España. España no merece mas que eso y bien fuera que  los paises donde hablan castellano hablaran ingles, frances, holandes o aleman.  De poco sirve para  España que otros paises hablen esa lengua y lo poco que ellos saben es criticar y sentir que creen que hablan mejor que los demas cuando ellos mismos muestran mucha ignorancia.",[0. 0. 0. ... 0. 0. 0.],importa buena suert pais seguro sienten bien hablando idioma ejemplo filipina jamaica idioma espa deberia solo hablars espa espa merec bien pais hablan castellano hablaran ingl franc holand aleman sirv espa pais hablen lengua saben criticar sentir creen hablan mejor dema mismo muestran mucha ignorancia,0.0,0.15976250171661377,0.003929021768271923,0.06079089269042015
48,BUbXwUbarNI,UCLrtqbwDHDMtQmwdbgWEEMQ,Faltó mencionar a Trinidad y Tobago.,[0. 0. 0. ... 0. 0. 0.],falt mencionar trinidad tobago,0.0,0.08246085047721863,0.013821110129356384,0.028634408488869667
49,BUbXwUbarNI,UCTAJ1YSoFs__MdztxeJVmEw,"Usted tiene una especie de arroz con mango en sus datos, lo primero es que la isla La Hispaniola, no es actualmente Haití, está dividida en dos países, Republica Dominicana y Haití, segundo, el fuerte de la navidad no se construyó en lo que hoy es Haití, fue construido en la provincia que hoy se llama Montecristi, actual Republica Dominicana...

Decirle en adición que la región de flandes fue posesión española por muchisimos años, y no se habla español como idioma nativo ni en Bélgica, y mucho menos en Holanda.
Que las regiones de Sicilia y Naooles en el sur de Italia fueron territorio de la corona española desde el siglo 13 y hasta la revolución francesa, y tampoco se habla español en esos lugares.

Saludos",[0. 0. 0. ... 0. 0. 0.],ust especi arroz mango dato primero isla hispaniola actualment hait dividida republica dominicana hait segundo fuert navidad construy hait construido provincia llama montecristi actual republica dominicana decirl adici regi fland posesi espa muchisimo habla espa idioma nativo lgica meno holanda region sicilia naool italia territorio corona espa siglo revoluci francesa tampoco habla espa lugar saludo,0.0,0.39987167716026306,0.012372673489153385,0.12705056369304657
50,BUbXwUbarNI,UC5ds8_hAkXopweLR4DA20Ew,Genocidio japonés y anglo de EEUU de hispanos en Filipinas y en el resto de islas los anglos.,[0. 0. 0. ... 0. 0. 0.],genocidio japon anglo eeuu hispano filipina resto isla anglo,0.0,0.9247235059738159,0.04025378078222275,0.591953694820404
51,BUbXwUbarNI,UCosxxRsOASXHYYzAcy6tL5Q,Confundes la expansión territorial con la expansión lingüística... A kos españoles no les interesó expandir su idioma entre los indigenas... La expansión proviene de los gobiernos independentistas formados poe criollos... Sin criollos españoles no hay idioma español en ningún territorio...,[0. 0. 0. ... 0. 0. 0.],confund expansi territori expansi ling stica espa ole inter expandir idioma indigena expansi provien gobierno independentista formado criollo criollo espa ole idioma espa ning territorio,0.0,0.18086060881614685,0.016131017357110977,0.07160146534442902
52,BUbXwUbarNI,UC40BPNbV_SuJzTF2bRIFn1A,"También España fundó 2 asentamientos, que aún existen, en Alaska ....Córdova y Valdez....ya que te acordaste de Nutka,también éstos se podrían incluir....!!!😉😉😉",[0. 0. 0. ... 0. 0. 0.],tambi espa fund asentamiento existen alaska rdova valdez acordast nutka tambi sto podr incluir,0.0,0.015258075669407845,0.011824453249573708,0.012357708998024464
53,BUbXwUbarNI,UCxXVNSlK4QUtTsK4AFUu7xg,"Conquistaron a los estado Unidos de América? Este tío no tiene ni idea, menudo revuelto tiene en la cabeza",[0. 0. 0. ... 0. 0. 0.],conquistaron unido rica idea menudo revuelto cabeza,0.0,0.09446173906326294,0.014426127076148987,0.03832582011818886
54,OgQigaDkZ5s,UCyuH8LBMElHDwMaSa_kZadA,"SUSCRIBETE AQUI ✅️🔔❣️
https://www.youtube.com/channel/UCyuH8LBMElHDwMaSa_kZadA?sub_confirmation=1

Conviértete en miembro de este canal para disfrutar de ventajas 👇❣️
https://www.youtube.com/channel/UCyuH8LBMElHDwMaSa_kZadA/join
 
VIDEOS de tu interés 👇

Cuanto gasto mensualmente en Madrid 👇
https://youtu.be/jQ4HqEbvXfo

Visa rechazada en Canadá 👇
https://youtu.be/KfEIBMoqOtI

Que preguntan en migración España 👇
https://youtu.be/Cn_O1wgT7dY

Emigrar de España a Luxemburgo 👇
https://youtu.be/pLsepVzK6LA",[0. 0. 0. ... 0. 0. 0.],suscribet aqui http youtub channel ucyuh lbmelhdwmasa kzada confirm convi rtete miembro canal disfrutar ventaja http youtub channel ucyuh lbmelhdwmasa kzada join video inter cuanto gasto mensualment madrid http youtu hqebvxfo visa rechazada canad http youtu kfeibmoqoti preguntan migraci espa http youtu emigrar espa luxemburgo http youtu plsepvzk,0.0,0.03710857778787613,0.010723096318542957,0.029476303607225418
55,OgQigaDkZ5s,UC8uvQqClvVG4hqainrcmPbA,Y por qué no mencionas que no se bañan? A ver si por fin se dignan a hacerlo,[0. 0. 0. ... 0. 0. 0.],menciona dignan hacerlo,0.0,0.03312841057777405,0.008213875815272331,0.017943181097507477
56,OgQigaDkZ5s,UCewknTz3dZQkAzgU1Hi4omg,"Pues si tenemos el volumen más alto, pero luego resulta que muchos turistas traspasan las fronteras hacia España y hablan con un volumen muy alto también. Si somos directos y me encanta y sin ánimo de ofender  a muchos  españoles no nos gusta la manera que tenéis de hablar dándole vueltas y vueltas a las frases total para llegar a lo que nosotros decimos directamente. Tengo amigos Venezolanos, Colombianos, Cubanos, Nicaragüenses., Brasileños.e.t.c ...y todos me dicen que sus países son muy racistas y que incluso en los colegios en algunos paises  enseñan la leyenda negra sobre España y van creciendo pensando  que nosotros los odiamos, y que luego se llevan la gran sorpresa al llegar a España de que les han estado mintiendo d, que no los odiamos sino que ,os queremos.   , También son paises muy pero que muy homófobos, mucho más que España. Que aquí hay racistas sin duda,  pero desde luego mucho menos que mucho paises hispanoamericanos e iberoamericanos.",[0. 0. 0. ... 0. 0. 0.],pue volumen alto luego resulta turista traspasan frontera hacia espa hablan volumen alto tambi directo encanta nimo ofend espa ole gusta manera hablar ndole vuelta vuelta frase total llegar decimo directament amigo venezolano colombiano cubano nicarag ens brasil dicen racista incluso colegio pais ens leyenda negra espa creciendo pensando odiamo luego llevan gran sorpresa llegar espa mintiendo odiamo sino queremo tambi pais fobo espa racista duda luego meno pais hispanoamericano iberoamericano,0.0,0.9258521795272827,0.0271613672375679,0.6041553020477295
57,OgQigaDkZ5s,UCiZfwCO_cwhFbbvrRz7GNPA,"Estuvo chévere, si queremos 2da parte",[0. 0. 0. ... 0. 0. 0.],vere queremo part,0.0,0.045598797500133514,0.01958009973168373,0.029102206230163574
58,OgQigaDkZ5s,UCOoIFlYI9fgDD-ITmrEwlaw,No encontraras otro pais con mas calidad de vida,[0. 0. 0. ... 0. 0. 0.],encontrara pai calidad vida,0.0,0.03347116336226463,0.014892351813614368,0.018672175705432892
